book_id,canonical_title,authors,source_group,source_openlibrary,source_leadershipnow,first_publish_year,publication_year_observed,book_age_from_first_publish,average_rating,ratings_count,edition_count,want_to_read_count,currently_reading_count,already_read_count,total_reader_engagement,format,page_count,has_authors,has_description,has_subjects,has_cover,has_rating,has_engagement,has_first_publish_year,has_observed_publication_year,has_edition_metadata,has_page_count,content_component_count,content_depth,core_word_count,enriched_word_count,additional_semantic_words,topic_cluster,cluster_label,cluster_status,cluster_label_display,cover_url
BOOK00086,Ethical leadership,"['Stephen Connock', 'Ted Johns']",Open Library only,True,False,1995,,31.0,,,1.0,2.0,0.0,0.0,2.0,,,1,0,1,1,0,1,1,0,0,0,3,Enriched,6,16,10,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://covers.openlibrary.org/b/id/12689128-L.jpg
BOOK00087,Leadership development,['Lee Barr'],Open Library only,True,False,1994,,32.0,,,1.0,1.0,0.0,0.0,1.0,,,1,0,1,1,0,1,1,0,0,0,3,Enriched,4,9,5,10,Leadership Development,Clustered,Leadership Development,https://covers.openlibrary.org/b/id/3944180-L.jpg
BOOK00088,Phi Theta Kappa leadership development program,['Carlene S. Feldman'],Open Library only,True,False,1996,,30.0,,,2.0,1.0,0.0,0.0,1.0,,,1,0,1,0,0,1,1,0,0,0,3,Enriched,9,14,5,10,Leadership Development,Clustered,Leadership Development,
BOOK00089,Best practices in leadership development and organization change,"['Louis Carter', 'David Ulrich', 'Marshall Goldsmith']",Open Library only,True,False,2004,,22.0,,,5.0,1.0,0.0,0.0,1.0,,,1,1,1,1,0,1,1,0,0,0,4,Rich,14,71,57,10,Leadership Development,Clustered,Leadership Development,https://covers.openlibrary.org/b/id/8622823-L.jpg
BOOK00090,Collaborative leadership,['Hank Rubin'],Open Library only,True,False,2002,,24.0,,,5.0,1.0,0.0,0.0,1.0,,,1,0,1,1,0,1,1,0,0,0,3,Enriched,4,14,10,3,Future Thinking and Personal Development,Clustered,Future Thinking and Personal Development,https://covers.openlibrary.org/b/id/1431839-L.jpg
BOOK00091,Transnational leadership development,['Beth Fisher-Yoshida'],Open Library only,True,False,2009,,17.0,,,4.0,1.0,0.0,0.0,1.0,,,1,0,1,1,0,1,1,0,0,0,3,Enriched,5,30,25,13,General Business and Management,Clustered,General Business and Management,https://covers.openlibrary.org/b/id/9272865-L.jpg
BOOK00092,Distributed School Leadership,['Alma Harris'],Open Library only,True,False,2008,,18.0,,,3.0,1.0,0.0,0.0,1.0,,,1,0,1,1,0,1,1,0,0,0,3,Enriched,5,17,12,25,Transformational Leadership,Clustered,Transformational Leadership,https://covers.openlibrary.org/b/id/12532970-L.jpg
BOOK00093,Leadership Development,['Ideal Curtis'],Open Library only,True,False,2011,,15.0,,,3.0,,,,,,,1,0,0,0,0,0,1,0,0,0,2,Basic,4,4,0,10,Leadership Development,Clustered,Leadership Development,
BOOK00094,Management and leadership development,"['Christopher Mabey', 'Tim Finch Lees']",Open Library only,True,False,2007,,19.0,,,3.0,,,,,,,1,0,1,1,0,0,1,0,0,0,3,Enriched,9,18,9,10,Leadership Development,Clustered,Leadership Development,https://covers.openlibrary.org/b/id/5156507-L.jpg
BOOK00095,The Pfeiffer book of successful leadership development tools,['Jack Gordon'],Open Library only,True,False,2007,,19.0,,,3.0,0.0,1.0,0.0,1.0,,,1,1,1,1,0,1,1,0,0,0,4,Rich,10,28,18,10,Leadership Development,Clustered,Leadership Development,https://covers.openlibrary.org/b/id/2424171-L.jpg
BOOK00096,Leadership development,['Abdullahi Sheikh Ali'],Open Library only,True,False,1980,,46.0,,,1.0,1.0,0.0,0.0,1.0,,,1,0,0,0,0,1,1,0,0,0,2,Basic,5,5,0,10,Leadership Development,Clustered,Leadership Development,
BOOK00097,Foundations of Educational Leadership,['Jeffrey S. Brooks'],Open Library only,True,False,2017,,9.0,,,6.0,1.0,0.0,0.0,1.0,,,1,0,1,1,0,1,1,0,0,0,3,Enriched,7,9,2,25,Transformational Leadership,Clustered,Transformational Leadership,https://covers.openlibrary.org/b/id/8874009-L.jpg
BOOK00098,Strategic leadership development,['Jeff Stouffer'],Open Library only,True,False,2007,,19.0,,,1.0,1.0,0.0,0.0,1.0,,,1,0,1,1,0,1,1,0,0,0,3,Enriched,5,18,13,10,Leadership Development,Clustered,Leadership Development,https://covers.openlibrary.org/b/id/11722014-L.jpg
BOOK00099,Executive Leadership,['Albert Ellis'],Open Library only,True,False,1972,,54.0,5.0,1.0,3.0,8.0,2.0,2.0,12.0,,,1,0,1,1,1,1,1,0,0,0,3,Enriched,4,5,1,19,Executive Leadership,Clustered,Executive Leadership,https://covers.openlibrary.org/b/id/8481928-L.jpg
BOOK00100,Executive leadership,"['Elliott Jaques', 'Stephen D. Clement']",Open Library only,True,False,1991,,35.0,,,5.0,3.0,0.0,0.0,3.0,,,1,0,1,1,0,1,1,0,0,0,3,Enriched,7,26,19,19,Executive Leadership,Clustered,Executive Leadership,https://covers.openlibrary.org/b/id/5171811-L.jpg
BOOK00101,Executive leadership,['Chris Argyris'],Open Library only,True,False,1953,,73.0,,,6.0,1.0,0.0,0.0,1.0,,,1,0,1,1,0,1,1,0,0,0,3,Enriched,4,10,6,19,Executive Leadership,Clustered,Executive Leadership,https://covers.openlibrary.org/b/id/9852661-L.jpg
BOOK00102,Executive Leadership,['Joseph Olmstead'],Open Library only,True,False,2010,,16.0,,,6.0,,,,,,,1,1,1,1,0,0,1,0,0,0,4,Rich,4,139,135,13,General Business and Management,Clustered,General Business and Management,https://covers.openlibrary.org/b/id/6428266-L.jpg
BOOK00103,Executive leadership,['Bureau of Business Practice.'],Open Library only,True,False,1940,,86.0,,,1.0,1.0,0.0,0.0,1.0,,,1,0,1,0,0,1,1,0,0,0,3,Enriched,6,11,5,19,Executive Leadership,Clustered,Executive Leadership,
BOOK00104,Effective Executive,"['Peter F. Drucker', 'Joseph A. Maciariello', 'Jim Collins', 'Tim Andres Pabon', 'Zachary First']",Open Library only,True,False,1967,,59.0,3.625,8.0,43.0,145.0,10.0,15.0,170.0,,,1,1,1,1,1,1,1,0,0,0,4,Rich,15,149,134,13,General Business and Management,Clustered,General Business and Management,https://covers.openlibrary.org/b/id/4941284-L.jpg
BOOK00105,Executive Leadership for Effective Administration,['M. Scott Norton'],Open Library only,True,False,2004,,22.0,,,2.0,1.0,0.0,0.0,1.0,,,1,0,1,1,0,1,1,0,0,0,3,Enriched,8,11,3,19,Executive Leadership,Clustered,Executive Leadership,https://covers.openlibrary.org/b/id/1145917-L.jpg
BOOK00106,Executive Leadership and Legislative Assemblies,['Nicholas D. J. Baldwin'],Open Library only,True,False,2014,,12.0,,,5.0,,,,,,,1,0,1,0,0,0,1,0,0,0,3,Enriched,9,13,4,19,Executive Leadership,Clustered,Executive Leadership,
BOOK00107,The Palestinian executive,['Farid A. Muna'],Open Library only,True,False,2012,,14.0,,,5.0,,,,,,,1,0,1,1,0,0,1,0,0,0,3,Enriched,6,15,9,19,Executive Leadership,Clustered,Executive Leadership,https://covers.openlibrary.org/b/id/13154269-L.jpg
BOOK00108,Executive Leadership Council Journal,"['The Executive Leadership Council', 'The Executive Leadership Council']",Open Library only,True,False,2020,,6.0,,,4.0,0.0,0.0,0.0,0.0,,,1,0,1,0,0,1,1,0,0,0,3,Enriched,12,13,1,19,Executive Leadership,Clustered,Executive Leadership,
BOOK00109,The Development of Executive Leadership,['Marvin Bower'],Open Library only,True,False,1949,,77.0,,,3.0,,,,,,,1,0,0,1,0,0,1,0,0,0,2,Basic,7,7,0,19,Executive Leadership,Clustered,Executive Leadership,https://covers.openlibrary.org/b/id/9018164-L.jpg
BOOK00110,Executive Leadership,['Nathan Axelrod'],Open Library only,True,False,1969,,57.0,,,3.0,0.0,0.0,0.0,0.0,,,1,0,1,0,0,1,1,0,0,0,3,Enriched,4,7,3,19,Executive Leadership,Clustered,Executive Leadership,
BOOK00111,Legislative liaison; executive leadership in Congress,['abraham holtzman'],Open Library only,True,False,1970,,56.0,,,3.0,,,,,,,1,0,0,0,0,0,1,0,0,0,2,Basic,8,8,0,19,Executive Leadership,Clustered,Executive Leadership,
BOOK00112,Principles and problems of executive leadership,['Joseph Leo Krieger'],Open Library only,True,False,1956,,70.0,,,2.0,0.0,0.0,0.0,0.0,,,1,0,1,0,0,1,1,0,0,0,3,Enriched,9,10,1,19,Executive Leadership,Clustered,Executive Leadership,
BOOK00113,The technique of executive leadership,['James Frederick Bender'],Open Library only,True,False,1950,,76.0,,,2.0,,,,,,,1,0,1,0,0,0,1,0,0,0,3,Enriched,8,13,5,19,Executive Leadership,Clustered,Executive Leadership,
BOOK00114,The development of executive leadership,['Marvin Bower'],Open Library only,True,False,1949,,77.0,,,2.0,,,,,,,1,0,1,1,0,0,1,0,0,0,3,Enriched,7,10,3,19,Executive Leadership,Clustered,Executive Leadership,https://covers.openlibrary.org/b/id/14944235-L.jpg
BOOK00115,Executive leadership,['Phillip Donald Grub'],Open Library only,True,False,1969,,57.0,,,2.0,,,,,,,1,0,1,1,0,0,1,0,0,0,3,Enriched,5,10,5,19,Executive Leadership,Clustered,Executive Leadership,https://covers.openlibrary.org/b/id/14957583-L.jpg
BOOK00116,Chief nursing executives' leadership style and effectiveness,['Pamela R. Cronrath'],Open Library only,True,False,1990,,36.0,,,1.0,0.0,0.0,1.0,1.0,,,1,0,1,0,0,1,1,0,0,0,3,Enriched,10,16,6,25,Transformational Leadership,Clustered,Transformational Leadership,
BOOK00117,Navigate,"['Casey Kroll', 'Judi Williams', 'Rahul Dogra', 'Jacqui Malpass']",Open Library only,True,False,2015,,11.0,,,2.0,,,,,,,1,0,0,0,0,0,1,0,0,0,2,Basic,9,9,0,7,Broad Leadership and Success,Clustered,Broad Leadership and Success,
BOOK00118,Executive leadership in a dynamic society,"['Ralph Currier Davis Management Symposium (1964 Ohio State University, Columbus)']",Open Library only,True,False,1964,,62.0,,,2.0,,,,,,,1,0,1,0,0,0,1,0,0,0,3,Enriched,16,17,1,19,Executive Leadership,Clustered,Executive Leadership,
BOOK00119,Executive leadership in Anglo-American systems,"['Campbell, Colin', 'Margaret Jane Wyszomirski']",Open Library only,True,False,1991,,35.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,1,0,1,1,1,1,1,0,0,0,3,Enriched,10,22,12,19,Executive Leadership,Clustered,Executive Leadership,https://covers.openlibrary.org/b/id/11629350-L.jpg
BOOK00120,The focused executive,['Virginia Mansell'],Open Library only,True,False,2014,,12.0,,,1.0,2.0,0.0,0.0,2.0,,,1,0,1,1,0,1,1,0,0,0,3,Enriched,5,11,6,19,Executive Leadership,Clustered,Executive Leadership,https://covers.openlibrary.org/b/id/12939448-L.jpg
BOOK00121,Executive leadership,['William N. Egan'],Open Library only,True,False,1960,,66.0,,,1.0,0.0,0.0,0.0,0.0,,,1,0,1,0,0,1,1,0,0,0,3,Enriched,5,7,2,19,Executive Leadership,Clustered,Executive Leadership,
BOOK00122,Executive Leadership,['Miles Garrett'],Open Library only,True,False,2024,,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1,0,1,0,1,1,1,0,0,0,3,Enriched,4,9,5,19,Executive Leadership,Clustered,Executive Leadership,
BOOK00123,Executive leadership.,[],Open Library only,True,False,1987,,39.0,,,1.0,,,,,,,0,0,1,0,0,0,1,0,0,0,2,Basic,2,21,19,19,Executive Leadership,Clustered,Executive Leadership,
BOOK00124,Executive leadership,['Edutext.'],Open Library only,True,False,1971,,55.0,,,1.0,,,,,,,1,0,0,0,0,0,1,0,0,0,2,Basic,3,3,0,19,Executive Leadership,Clustered,Executive Leadership,
BOOK00125,Executive Leadership,['Ph D. Joseph Olmstead'],Open Library only,True,False,2010,,16.0,,,1.0,,,,,,,1,0,1,0,0,0,1,0,0,0,3,Enriched,6,7,1,19,Executive Leadership,Clustered,Executive Leadership,
BOOK00126,Executive leadership,['Joseph A. Olmstead'],Open Library only,True,False,2000,,26.0,,,1.0,,,,,,,1,0,1,1,0,0,1,0,0,0,3,Enriched,5,6,1,19,Executive Leadership,Clustered,Executive Leadership,https://covers.openlibrary.org/b/id/1629853-L.jpg
BOOK00127,Executive Leadership in Nonprofit Organizations,"['Robert D. Herman & Associates', 'Richard D. Heimovics']",Open Library only,True,False,1991,,35.0,,,2.0,,,,,,,1,1,1,0,0,0,1,0,0,0,4,Rich,13,39,26,19,Executive Leadership,Clustered,Executive Leadership,
BOOK00128,Executive Leadership Series,['Alan C. Walter'],Open Library only,True,False,1996,,30.0,,,1.0,,,,,,,1,0,0,1,0,0,1,0,0,0,2,Basic,6,6,0,19,Executive Leadership,Clustered,Executive Leadership,https://covers.openlibrary.org/b/id/2927622-L.jpg
BOOK00129,Police Executive Leadership,['Donald G. Hanna'],Open Library only,True,False,1990,,36.0,,,1.0,,,,,,,1,0,0,1,0,0,1,0,0,0,2,Basic,6,6,0,19,Executive Leadership,Clustered,Executive Leadership,https://covers.openlibrary.org/b/id/1627049-L.jpg
BOOK00130,"Presidents, Prime Ministers and Chancellors",['Ludger Helms'],Open Library only,True,False,2004,,22.0,,,3.0,1.0,0.0,0.0,1.0,,,1,0,1,1,0,1,1,0,0,0,3,Enriched,7,15,8,22,Power and Influence,Clustered,Power and Influence,https://covers.openlibrary.org/b/id/1744447-L.jpg
BOOK00131,Presidential Administration and the Environment,['David M. Shafie'],Open Library only,True,False,2013,,13.0,,,7.0,,,,,,,1,1,1,1,0,0,1,0,0,0,4,Rich,8,373,365,3,Future Thinking and Personal Development,Clustered,Future Thinking and Personal Development,https://covers.openlibrary.org/b/id/14340877-L.jpg
BOOK00132,Executive leadership,['Mary E. Tramel'],Open Library only,True,False,1981,,45.0,,,1.0,,,,,,,1,0,1,1,0,0,1,0,0,0,3,Enriched,5,7,2,19,Executive Leadership,Clustered,Executive Leadership,https://covers.openlibrary.org/b/id/9802610-L.jpg
BOOK00133,Development of Executive Leadership,['Marvin Bower'],Open Library only,True,False,1949,,77.0,,,1.0,,,,,,,1,0,1,0,0,0,1,0,0,0,3,Enriched,6,9,3,19,Executive Leadership,Clustered,Executive Leadership,
BOOK00134,Models and theories of executive leadership,['Stephen J. Zaccaro'],Open Library only,True,False,1996,,30.0,,,2.0,,,,,,,1,0,1,0,0,0,1,0,0,0,3,Enriched,9,12,3,19,Executive Leadership,Clustered,Executive Leadership,
BOOK00135,Legislative liaison; executive leadership in Congress,['Abraham Holtzman'],Open Library only,True,False,1970,,56.0,,,1.0,,,,,,,1,0,1,1,0,0,1,0,0,0,3,Enriched,8,16,8,19,Executive Leadership,Clustered,Executive Leadership,https://covers.openlibrary.org/b/id/15002351-L.jpg
BOOK00136,Reset Your Thinking Before Presenting to Executive Leadership,['P. J. Pierce'],Open Library only,True,False,2020,,6.0,,,2.0,,,,,,,1,0,1,0,0,0,1,0,0,0,3,Enriched,11,12,1,19,Executive Leadership,Clustered,Executive Leadership,
BOOK00137,Executive leadership through communication,['Barry Lenson'],Open Library only,True,False,1990,,36.0,,,1.0,,,,,,,1,0,1,0,0,0,1,0,0,0,3,Enriched,6,12,6,6,Communication,Clustered,Communication,
BOOK00138,Executive leadership in a dynamic society,['Ralph Currier Davis Management Symposium (1964 Ohio State University)'],Open Library only,True,False,1966,,60.0,,,1.0,,,,,,,1,0,0,0,0,0,1,0,0,0,2,Basic,15,15,0,19,Executive Leadership,Clustered,Executive Leadership,
BOOK00139,Executive leadership and organizational outcomes,['Elaine Romanelli'],Open Library only,True,False,1983,,43.0,,,1.0,,,,,,,1,0,0,0,0,0,1,0,0,0,2,Basic,7,7,0,19,Executive Leadership,Clustered,Executive Leadership,
BOOK00140,Human nature and management,['Ordway Tead'],Open Library only,True,False,1929,,97.0,,,3.0,,,,,,,1,0,1,1,0,0,1,0,0,0,3,Enriched,6,12,6,20,Human Resource Management,Clustered,Human Resource Management,https://covers.openlibrary.org/b/id/4419212-L.jpg
BOOK00141,NURSE EXECUTIVES: LEADERSHIP/POWER MOTIVATION AND LEADERSHIP EFFECTIVENESS,['Melinda Crenshaw Henderson'],Open Library only,True,False,1988,,38.0,,,1.0,,,,,,,1,0,1,0,0,0,1,0,0,0,3,Enriched,10,16,6,25,Transformational Leadership,Clustered,Transformational Leadership,
BOOK00142,executive leadership course volume 3,[],Open Library only,True,False,1963,,63.0,,,1.0,,,,,,,0,0,0,0,0,0,1,0,0,0,1,Minimal,5,5,0,19,Executive Leadership,Clustered,Executive Leadership,
BOOK00143,Dinosaur Tracks (Executive Leadership Series),['Ph. D. Keith Mathis'],Open Library only,True,False,2004,,22.0,,,1.0,,,,,,,1,0,0,0,0,0,1,0,0,0,2,Basic,9,9,0,19,Executive Leadership,Clustered,Executive Leadership,
BOOK00144,The Technique of Executive Leadership,['JAMES FREDERICK BENDER'],Open Library only,True,False,1950,,76.0,,,1.0,,,,,,,1,0,0,0,0,0,1,0,0,0,2,Basic,8,8,0,19,Executive Leadership,Clustered,Executive Leadership,
BOOK00145,Applied team leadership,['United States. Department of the Army'],Open Library only,True,False,2009,,17.0,,,1.0,1.0,0.0,1.0,2.0,,,1,0,1,1,0,1,1,0,0,0,3,Enriched,9,26,17,3,Future Thinking and Personal Development,Clustered,Future Thinking and Personal Development,https://covers.openlibrary.org/b/id/11412241-L.jpg
BOOK00146,Team leadership,['John Apps'],Open Library only,True,False,1999,,27.0,,,6.0,,,,,,,1,0,0,0,0,0,1,0,0,0,2,Basic,4,4,0,2,Team Leadership,Clustered,Team Leadership,
BOOK00147,Nursing team leadership,['Thora Kron'],Open Library only,True,False,1961,,65.0,,,4.0,,,,,,,1,0,1,1,0,0,1,0,0,0,3,Enriched,5,8,3,2,Team Leadership,Clustered,Team Leadership,https://covers.openlibrary.org/b/id/7156260-L.jpg
BOOK00148,Team leadership,"['Parker, Glenn M.']",Open Library only,True,False,2009,,17.0,,,1.0,2.0,0.0,0.0,2.0,,,1,1,1,1,0,1,1,0,0,0,4,Rich,5,148,143,10,Leadership Development,Clustered,Leadership Development,https://covers.openlibrary.org/b/id/12665446-L.jpg
BOOK00149,Team leadership,['Graham Kelly'],Open Library only,True,False,1998,,28.0,,,2.0,1.0,0.0,0.0,1.0,,,1,0,1,1,0,1,1,0,0,0,3,Enriched,4,21,17,10,Leadership Development,Clustered,Leadership Development,https://covers.openlibrary.org/b/id/3791211-L.jpg
BOOK00150,Team of Rivals,['Doris Kearns Goodwin'],Open Library only,True,False,2003,,23.0,3.909091,11.0,14.0,161.0,6.0,14.0,181.0,,,1,1,1,1,1,1,1,0,0,0,4,Rich,6,305,299,3,Future Thinking and Personal Development,Clustered,Future Thinking and Personal Development,https://covers.openlibrary.org/b/id/9286949-L.jpg
BOOK00151,Interprofessional Health Care Team,"['Donna Weiss', 'Felice J. Tilin', 'Marlene J. Morgan']",Open Library only,True,False,2016,,10.0,,,2.0,3.0,0.0,0.0,3.0,,,1,0,1,0,0,1,1,0,0,0,3,Enriched,12,23,11,2,Team Leadership,Clustered,Team Leadership,
BOOK00152,Team leadership in Christian ministry,['Kenneth O. Gangel'],Open Library only,True,False,1997,,29.0,,,1.0,3.0,0.0,0.0,3.0,,,1,0,1,1,0,1,1,0,0,0,3,Enriched,8,16,8,2,Team Leadership,Clustered,Team Leadership,https://covers.openlibrary.org/b/id/570683-L.jpg
BOOK00153,Leading self-directed work teams,['Kimball Fisher'],Open Library only,True,False,1993,,33.0,,,5.0,4.0,0.0,0.0,4.0,,,1,1,1,1,0,1,1,0,0,0,4,Rich,6,160,154,10,Leadership Development,Clustered,Leadership Development,https://covers.openlibrary.org/b/id/53890-L.jpg
BOOK00154,Team Leadership,['Charles J. Margerison'],Open Library only,True,False,2002,,24.0,,,2.0,1.0,0.0,0.0,1.0,,,1,0,1,1,0,1,1,0,0,0,3,Enriched,5,16,11,10,Leadership Development,Clustered,Leadership Development,https://covers.openlibrary.org/b/id/917153-L.jpg
BOOK00155,Team leadership in the game industry,"['Spaulding, Seth II.']",Open Library only,True,False,2009,,17.0,,,3.0,1.0,0.0,0.0,1.0,,,1,0,1,1,0,1,1,0,0,0,3,Enriched,9,22,13,10,Leadership Development,Clustered,Leadership Development,https://covers.openlibrary.org/b/id/9953222-L.jpg
BOOK00156,Team leadership,['David C. Kolb'],Open Library only,True,False,1996,,30.0,,,1.0,1.0,0.0,0.0,1.0,,,1,0,1,1,0,1,1,0,0,0,3,Enriched,5,12,7,10,Leadership Development,Clustered,Leadership Development,https://covers.openlibrary.org/b/id/1932582-L.jpg
BOOK00157,Team Leadership,['Drikus Kriek'],Open Library only,True,False,2018,,8.0,,,1.0,1.0,0.0,0.0,1.0,,,1,0,0,0,0,1,1,0,0,0,2,Basic,4,4,0,2,Team Leadership,Clustered,Team Leadership,
BOOK00158,The Team Leadership Practices Inventory,"['James M. Kouzes', 'Barry Z. Posner']",Open Library only,True,False,1992,,34.0,,,2.0,1.0,0.0,0.0,1.0,,,1,0,1,0,0,1,1,0,0,0,3,Enriched,11,24,13,10,Leadership Development,Clustered,Leadership Development,
BOOK00159,Leading teams,['Paolo Guenzi'],Open Library only,True,False,2013,,13.0,,,5.0,,,,,,,1,0,1,0,0,0,1,0,0,0,3,Enriched,4,20,16,10,Leadership Development,Clustered,Leadership Development,
BOOK00160,Team Leadership in Community Colleges,"['George R. Boggs', 'Christine Johnson McPhail', 'Eloy Ortiz Oakley']",Open Library only,True,False,2019,,7.0,,,4.0,,,,,,,1,0,1,1,0,0,1,0,0,0,3,Enriched,14,20,6,2,Team Leadership,Clustered,Team Leadership,https://covers.openlibrary.org/b/id/12425091-L.jpg
BOOK00161,Team Leadership in High-Hazard Environments,['Randy E. Cadieux'],Open Library only,True,False,2014,,12.0,,,6.0,,,,,,,1,0,1,1,0,0,1,0,0,0,3,Enriched,8,27,19,10,Leadership Development,Clustered,Leadership Development,https://covers.openlibrary.org/b/id/14800665-L.jpg
BOOK00162,Effective Team Leadership,['Don Page'],Open Library only,True,False,2008,,18.0,,,1.0,1.0,0.0,0.0,1.0,,,1,0,0,1,0,1,1,0,0,0,2,Basic,5,5,0,2,Team Leadership,Clustered,Team Leadership,https://covers.openlibrary.org/b/id/11938975-L.jpg
BOOK00163,Leadership Team Coaching,['Peter Hawkins'],Open Library only,True,False,2011,,15.0,,,11.0,6.0,1.0,0.0,7.0,,,1,0,1,1,0,1,1,0,0,0,3,Enriched,5,39,34,13,General Business and Management,Clustered,General Business and Management,https://covers.openlibrary.org/b/id/11149215-L.jpg
BOOK00164,Team leadership,['Michal K. Rosenberger'],Open Library only,True,False,1997,,29.0,,,2.0,0.0,0.0,0.0,0.0,,,1,0,1,1,0,1,1,0,0,0,3,Enriched,5,10,5,2,Team Leadership,Clustered,Team Leadership,https://covers.openlibrary.org/b/id/12813162-L.jpg
BOOK00165,Remote Team Leadership,['Emanuela Giangregorio'],Open Library only,True,False,2017,,9.0,,,1.0,1.0,0.0,0.0,1.0,,,1,0,0,0,0,1,1,0,0,0,2,Basic,5,5,0,2,Team Leadership,Clustered,Team Leadership,
