book_id,observed_list_price,observed_retail_price,observed_price_currency,observed_price_market,observed_price_isbn,commercial_source,commercial_metadata_status,commercial_metadata_note
BOOK00207,,,,,,,not_available_from_collected_sources,No verified observed price is available from the currently collected LeadWise sources. This does not indicate that the book is unavailable for purchase.
BOOK00208,,,,,,,not_available_from_collected_sources,No verified observed price is available from the currently collected LeadWise sources. This does not indicate that the book is unavailable for purchase.
BOOK00209,,,,,,,not_available_from_collected_sources,No verified observed price is available from the currently collected LeadWise sources. This does not indicate that the book is unavailable for purchase.
BOOK00210,,,,,,,not_available_from_collected_sources,No verified observed price is available from the currently collected LeadWise sources. This does not indicate that the book is unavailable for purchase.
BOOK00211,,,,,,,not_available_from_collected_sources,No verified observed price is available from the currently collected LeadWise sources. This does not indicate that the book is unavailable for purchase.
BOOK00212,,,,,,,not_available_from_collected_sources,No verified observed price is available from the currently collected LeadWise sources. This does not indicate that the book is unavailable for purchase.
BOOK00213,,,,,,,not_available_from_collected_sources,No verified observed price is available from the currently collected LeadWise sources. This does not indicate that the book is unavailable for purchase.
BOOK00214,,,,,,,not_available_from_collected_sources,No verified observed price is available from the currently collected LeadWise sources. This does not indicate that the book is unavailable for purchase.
BOOK00215,,,,,,,not_available_from_collected_sources,No verified observed price is available from the currently collected LeadWise sources. This does not indicate that the book is unavailable for purchase.
BOOK00216,,,,,,,not_available_from_collected_sources,No verified observed price is available from the currently collected LeadWise sources. This does not indicate that the book is unavailable for purchase.
BOOK00217,,,,,,,not_available_from_collected_sources,No verified observed price is available from the currently collected LeadWise sources. This does not indicate that the book is unavailable for purchase.
BOOK00218,,,,,,,not_available_from_collected_sources,No verified observed price is available from the currently collected LeadWise sources. This does not indicate that the book is unavailable for purchase.
