openlibrary_key,title,work_status_code,description,first_sentence,work_subjects,subject_places,subject_people,subject_times,excerpts,lc_classifications,dewey_number,work_covers
/works/OL23199296W,Applied leadership development,200,,,['Leadership'],,,,[],,,
/works/OL2002371W,Full leadership development,200,,,"['Leadership', 'Fu\x98hrung', 'Leiderschap', 'Organizational behavior']",,,,[],['HD57.7 .A95 1999'],['658.4/07124'],[3740918]
/works/OL3744961W,Implementing problem-based learning in leadership development,200,,,"['Problem solving', 'School administrators', 'School management and organization', 'School principals', 'Study and teaching', 'Training of', 'Étude et enseignement', 'Onderwijsvernieuwing', ""Directeurs d'école"", 'Problemlösen', 'Résolution de problème', 'Administration scolaire', 'Formation', 'Probleemgeoriënteerd onderwijs', 'Schulverwaltung', 'Führungskraft', 'Administrateurs scolaires', 'Onderwijsmanagement']",['United States'],,,[],,,[8141864]
/works/OL22581744W,Leadership Development Studies,200,,,"['Leadership', 'Management']",,,,[],,,[10478961]
/works/OL4655515W,The making of a leader,200,,,['Christian leadership'],,,,[],,,[688500]
/works/OL20374782W,Accelerating Leadership Development,200,,,"['Leadership', 'Evaluation', 'Organizational effectiveness', 'Executives', 'Training of', 'Executive ability', 'BUSINESS & ECONOMICS', 'Industrial Management', 'Management', 'Management Science', 'Organizational Behavior']",,,,[],,,[9042094]
/works/OL18787789W,Innovations in public leadership development,200,,,"['Leadership', 'Public administration', 'Political leadership', 'Organizational change', 'Administration publique (Science)', 'Changement organisationnel']",['United States'],,,[],,,[8662994]
/works/OL26498430W,College Student Leadership Development,200,,,"['College students', 'Leadership']",,,,[],,,
/works/OL15452494W,The Center for Creative Leadership handbook of leadership development,200,"""The third edition of the handbook has been thoroughly revised and expanded to include the most recent research from CCL and its best thinking in the field of leadership development. This important resource includes new chapters on leadership in terms, global leadership, and leading through transitions."" -- Inside Cover",,"['Creative ability in business', 'Leadership', 'Führungskräfteentwicklung', 'F?hrungskr?fteentwicklung']",,,,[],,,[9271912]
/works/OL2656738W,Leadership development program,200,,,"['Leadership', 'Study and teaching']",['United States'],,,[],['HM1261 .K37 2005'],['303.3/6/071073'],[1664894]
/works/OL25704183W,Servant Leadership,200,,,['Leadership'],,,,[],,,
/works/OL9699269W,Real time leadership development,200,,,"['Executive ability', 'Leadership']",,,,[],,,[9500224]
/works/OL25180372W,Leading Small Business,200,,,"['Small business', 'Management', 'Leadership', 'Petites et moyennes entreprises', 'Gestion', 'BUSINESS & ECONOMICS', 'Industrial Management', 'Management Science', 'Organizational Behavior']",,,,[],,,[13256671]
/works/OL21284859W,Women's Leadership Development,200,,,"['Leadership', 'Businesswomen', 'Leadership in women', 'Study and teaching', 'Women executives', 'Women in the professions', 'Leadership chez la femme', 'Étude et enseignement', 'Femmes dans les professions libérales', 'BUSINESS & ECONOMICS / General', 'BUSINESS & ECONOMICS / Leadership', 'SOCIAL SCIENCE / Gender Studies']",,,,[],,,
/works/OL59396W,Leadership Development,200,,,"['Training of', 'Leadership', 'Executives', 'Executives, training of', 'BUSINESS & ECONOMICS', 'Workplace Culture', 'Corporate Governance', 'Organizational Development']",,,,[],,,[5363384]
/works/OL20192611W,Accelerated Leadership Development,200,,,['Leadership'],,,,[],,,[8842072]
/works/OL20293708W,Business Leadership Development in China,200,,,"['Leadership', 'Management', 'China, social conditions', 'China, economic conditions', 'Gestion', 'BUSINESS & ECONOMICS', 'Industrial Management', 'Management Science', 'Organizational Behavior']",,,,[],,,[8952359]
/works/OL21490762W,Leadership for a Better World,200,,,"['Universities and colleges, administration', 'College administrators', 'Educational leadership', 'Social change', 'Universities and colleges--administration', 'College administrators--professional relationships', 'Lb2341 .k66 2017', '378.1/01', 'Universities and colleges', 'Administration', 'Professional relationships']",,,,[],,,
/works/OL21047950W,Future of Leadership Development,200,,,['Leadership'],,,,[],,,
/works/OL25144317W,Curriculum Leadership Development,200,,,"['Curriculum planning', 'Educational leadership']",,,,[],,,
/works/OL16114022W,The handbook for student leadership development,200,"""This is a comprehensive handbook provides essential research, theoretical framing, and practical guidance to help higher education practitioners develop, advance, and sustain a student leadership program. This new and thoroughly revised edition introduces a model for designing and executing any student leadership program, which will serve as a framing device for the book. This model covers: Foundations of Leadership Education, Program Design, Program Context, and Program Delivery. In addition, the book includes a rich, organized array of further recommended resources that will be connected to elements in various chapters.""--",,"['Counseling in higher education', 'College student development programs', 'EDUCATION / Students & Student Life', 'Handbooks, manuals', 'Student affairs services', 'Students & Student Life', 'EDUCATION', 'College students', 'Social service, united states']",['United States'],,,[],,,[9296574]
/works/OL25209587W,Leadership Development,200,,,,,,,[],,,
/works/OL27542534W,Servant Leadership Development,200,,,,,,,[],,,
/works/OL15508124W,Full range leadership development,200,,,['Leadership'],,,,[],,,
/works/OL20261418W,The Art of Christian Leadership,200,,,,,,,[],,,[8918406]
/works/OL21287613W,Community Leadership Development,200,,,['Community leadership'],,,,[],,,
/works/OL27700028W,Ethical leadership,200,,,"['Business ethics', 'Professional ethics', 'Social responsibility of business', 'Ethics', 'Leadership']",,,,[],,,[12689128]
/works/OL3951054W,Leadership development,200,,,"['Leadership', 'Teams in the workplace']",,,,[],,,[3944180]
/works/OL11019317W,Phi Theta Kappa leadership development program,200,,,"['Leadership', 'Study and teaching (Higher)']",,,,[],,,
/works/OL19124558W,Best practices in leadership development and organization change,200,"""Best Practices in Leadership Development and Organization Change contains a wide-variety of forms, instruments, case studies, research, methods, and guides that can be used to implement effective programs within any organization. Based on research from the Best Practices Institute, the book offers best practices from eighteen of the world's best organizations.""--BOOK JACKET.",,"['Leadership', 'Case studies', 'Organizational change']",['United States'],,,[],,,[8622823]
/works/OL1819729W,Collaborative leadership,200,,,"['Community and school', 'Educational leadership', 'Education, united states', 'Gesellschaft', 'Schulleitung']",['United States'],,,[],,['371.200973'],[1431839]
/works/OL11929114W,Transnational leadership development,200,,,"['Cross-cultural studies', 'International business enterprises', 'Leadership', 'Corporate culture', 'Management', 'Intercultural communication', 'Kulturhoheit', 'Interkulturelles Management', 'Führung', 'Études transculturelles', 'Entreprises multinationales', 'Gestion', ""Culture d'entreprise"", 'BUSINESS & ECONOMICS']",,,,[],['HD57.7 .F5837 2009'],['658.4/092'],[9272865]
/works/OL1923307W,Distributed School Leadership,200,,,"['Educational leadership', 'School improvement programs', 'Educational equalization', 'Skolledning', 'Skolledare', 'Skolutveckling', 'Schulleitung', 'Schulentwicklungsplanung']",,,,[],['LB2831.6 .H37 2008'],['371.2/07'],[12532970]
/works/OL36466813W,Leadership Development,200,,,,,,,[],,,
/works/OL19561785W,Management and leadership development,200,,,"['Training of', 'Leadership', 'Führungskraft', 'Personalentwicklung', 'Executives', 'Educational leadership', 'Management']",,,,[],,,[5156507]
/works/OL18845534W,The Pfeiffer book of successful leadership development tools,200,Resource added for the Leadership Development program 101961.,,"['Executive ability', 'Problems, exercises', 'Leadership', 'Executives, training of', 'Performance standards']",,,,[],,,[2424171]
/works/OL15805280W,Leadership development,200,,,,,,,[],,,
/works/OL20221499W,Foundations of Educational Leadership,200,,,['Educational leadership'],,,,[],,,[8874009]
/works/OL18640373W,Strategic leadership development,200,,,"['Command of troops', 'Leadership', 'Study and teaching', 'Commandement des troupes', 'Étude et enseignement']",,,,[],,,[11722014]
/works/OL73261W,Executive Leadership,200,,,['Executives'],,,,[],,,[8481928]
/works/OL2672537W,Executive leadership,200,,,"['Leadership', 'Executive ability', 'Management', 'Management & management techniques', 'Personnel & human resources management', 'Business / Economics / Finance', 'Führungskraft']",,,,[],,,[5171811]
