book_id,canonical_title,author_position,openlibrary_author_key,author_name,first_publish_year,publication_year_observed,subjects,leadwise_book_count
BOOK00058,Leadership development,1,OL562669A,Rosemary Ryan,2008.0,,"['Executive ability', 'Leadership', 'Study and teaching', 'Aptitude pour la direction', 'Étude et enseignement', 'BUSINESS & ECONOMICS']",1
BOOK00059,The Center for Creative Leadership handbook of leadership development,1,OL391893A,Cynthia D. McCauley,2003.0,,"['Creative ability in business', 'Leadership']",1
BOOK00059,The Center for Creative Leadership handbook of leadership development,2,OL389858A,Ellen Van Velsor,2003.0,,"['Creative ability in business', 'Leadership']",2
BOOK00060,Applied leadership development,1,OL8299548A,Al Bolea,2015.0,,['Leadership'],1
BOOK00061,Full leadership development,1,OL241136A,Bruce J. Avolio,1999.0,,"['Leadership', 'Fu\x98hrung', 'Leiderschap', 'Organizational behavior']",5
BOOK00062,Implementing problem-based learning in leadership development,1,OL657508A,Edwin M. Bridges,1995.0,,"['Problem solving', 'School administrators', 'School management and organization', 'School principals', 'Study and teaching', 'Training of', 'Étude et enseignement', 'Onderwijsvernieuwing', ""Directeurs d'école"", 'Problemlösen', 'Résolution de problème', 'Administration scolaire', 'Formation', 'Probleemgeoriënteerd onderwijs', 'Schulverwaltung', 'Führungskraft', 'Administrateurs scolaires', 'Onderwijsmanagement']",1
BOOK00063,Leadership Development Studies,1,OL8624393A,Monika Byrd,2014.0,,"['Leadership', 'Management']",1
BOOK00063,Leadership Development Studies,2,OL736784A,Susan Edwards,2014.0,,"['Leadership', 'Management']",1
BOOK00064,The making of a leader,1,OL956961A,J. Robert Clinton,1988.0,,['Christian leadership'],1
BOOK00065,Accelerating Leadership Development,1,OL7722532A,Jocelyn Berard,2013.0,,"['Leadership', 'Evaluation', 'Organizational effectiveness', 'Executives', 'Training of', 'Executive ability', 'BUSINESS & ECONOMICS', 'Industrial Management', 'Management', 'Management Science', 'Organizational Behavior']",1
BOOK00066,Innovations in public leadership development,1,OL948501A,Terry F. Buss,2008.0,,"['Leadership', 'Public administration', 'Political leadership', 'Organizational change', 'Administration publique (Science)', 'Changement organisationnel']",1
BOOK00067,College Student Leadership Development,1,OL384936A,Valerie I. Sessa,2017.0,,"['College students', 'Leadership']",1
BOOK00068,The Center for Creative Leadership handbook of leadership development,1,OL389858A,Ellen Van Velsor,2010.0,,"['Creative ability in business', 'Leadership', 'Führungskräfteentwicklung', 'F?hrungskr?fteentwicklung']",2
BOOK00069,Leadership development program,1,OL387435A,Frances A. Karnes,2000.0,,"['Leadership', 'Study and teaching']",1
BOOK00070,Servant Leadership,1,OL7978852A,Dirk van Dierendonck,2010.0,,['Leadership'],1
BOOK00070,Servant Leadership,2,OL6456967A,K. Patterson,2010.0,,['Leadership'],1
BOOK00071,Real time leadership development,1,OL3692085A,Paul R. Yost,2009.0,,"['Executive ability', 'Leadership']",1
BOOK00072,Leading Small Business,1,OL8154264A,Steve Kempster,2015.0,,"['Small business', 'Management', 'Leadership', 'Petites et moyennes entreprises', 'Gestion', 'BUSINESS & ECONOMICS', 'Industrial Management', 'Management Science', 'Organizational Behavior']",1
BOOK00072,Leading Small Business,2,OL1747377A,Sue Smith,2015.0,,"['Small business', 'Management', 'Leadership', 'Petites et moyennes entreprises', 'Gestion', 'BUSINESS & ECONOMICS', 'Industrial Management', 'Management Science', 'Organizational Behavior']",1
BOOK00073,Women's Leadership Development,1,OL8081136A,Gelaye Debebe,2019.0,,"['Leadership', 'Businesswomen', 'Leadership in women', 'Study and teaching', 'Women executives', 'Women in the professions', 'Leadership chez la femme', 'Étude et enseignement', 'Femmes dans les professions libérales', 'BUSINESS & ECONOMICS / General', 'BUSINESS & ECONOMICS / Leadership', 'SOCIAL SCIENCE / Gender Studies']",1
BOOK00074,Leadership Development,1,OL28563A,Manuel London,2001.0,,"['Training of', 'Leadership', 'Executives', 'Executives, training of', 'BUSINESS & ECONOMICS', 'Workplace Culture', 'Corporate Governance', 'Organizational Development']",2
BOOK00075,Accelerated Leadership Development,1,OL7323380A,Ines Wichert,2018.0,,['Leadership'],1
BOOK00076,Business Leadership Development in China,1,OL4174624A,Shuang Ren,2015.0,,"['Leadership', 'Management', 'China, social conditions', 'China, economic conditions', 'Gestion', 'BUSINESS & ECONOMICS', 'Industrial Management', 'Management Science', 'Organizational Behavior']",1
BOOK00076,Business Leadership Development in China,2,OL395327A,Robert Wood,2015.0,,"['Leadership', 'Management', 'China, social conditions', 'China, economic conditions', 'Gestion', 'BUSINESS & ECONOMICS', 'Industrial Management', 'Management Science', 'Organizational Behavior']",1
BOOK00076,Business Leadership Development in China,3,OL5535617A,Ying Zhu,2015.0,,"['Leadership', 'Management', 'China, social conditions', 'China, economic conditions', 'Gestion', 'BUSINESS & ECONOMICS', 'Industrial Management', 'Management Science', 'Organizational Behavior']",1
BOOK00077,Leadership for a Better World,1,OL7666450A,Susan R. Komives,2012.0,,"['Universities and colleges, administration', 'College administrators', 'Educational leadership', 'Social change', 'Universities and colleges--administration', 'College administrators--professional relationships', 'Lb2341 .k66 2017', '378.1/01', 'Universities and colleges', 'Administration', 'Professional relationships']",1
BOOK00077,Leadership for a Better World,2,OL7582479A,Wendy Wagner,2012.0,,"['Universities and colleges, administration', 'College administrators', 'Educational leadership', 'Social change', 'Universities and colleges--administration', 'College administrators--professional relationships', 'Lb2341 .k66 2017', '378.1/01', 'Universities and colleges', 'Administration', 'Professional relationships']",1
BOOK00078,Future of Leadership Development,1,OL8048521A,Susan Elaine Murphy,2003.0,,['Leadership'],1
BOOK00078,Future of Leadership Development,2,OL659144A,Ronald E. Riggio,2003.0,,['Leadership'],3
BOOK00079,Curriculum Leadership Development,1,OL542112A,Carol A. Mullen,2012.0,,"['Curriculum planning', 'Educational leadership']",1
BOOK00080,The handbook for student leadership development,1,OL396629A,Susan R. Komives,2011.0,,"['Counseling in higher education', 'College student development programs', 'EDUCATION / Students & Student Life', 'Handbooks, manuals', 'Student affairs services', 'Students & Student Life', 'EDUCATION', 'College students', 'Social service, united states']",1
BOOK00081,Leadership Development,1,OL28563A,Manuel London,2001.0,,[],2
BOOK00082,Servant Leadership Development,1,OL10188240A,Janine Williams,2021.0,,[],1
BOOK00083,Full range leadership development,1,OL241136A,Bruce J. Avolio,2011.0,,['Leadership'],5
BOOK00084,The Art of Christian Leadership,1,OL3238559A,Jon Byler,2009.0,,[],1
BOOK00085,Community Leadership Development,1,OL7297514A,Mark A. Brennan,2014.0,,['Community leadership'],1
BOOK00086,Ethical leadership,1,OL689094A,Stephen Connock,1995.0,,"['Business ethics', 'Professional ethics', 'Social responsibility of business', 'Ethics', 'Leadership']",1
BOOK00086,Ethical leadership,2,OL1326651A,Ted Johns,1995.0,,"['Business ethics', 'Professional ethics', 'Social responsibility of business', 'Ethics', 'Leadership']",1
BOOK00087,Leadership development,1,OL720844A,Lee Barr,1994.0,,"['Leadership', 'Teams in the workplace']",1
BOOK00088,Phi Theta Kappa leadership development program,1,OL4587626A,Carlene S. Feldman,1996.0,,"['Leadership', 'Study and teaching (Higher)']",1
BOOK00089,Best practices in leadership development and organization change,1,OL2877334A,Louis Carter,2004.0,,"['Leadership', 'Case studies', 'Organizational change']",1
BOOK00089,Best practices in leadership development and organization change,2,OL236847A,David Ulrich,2004.0,,"['Leadership', 'Case studies', 'Organizational change']",1
BOOK00089,Best practices in leadership development and organization change,3,OL2652676A,Marshall Goldsmith,2004.0,,"['Leadership', 'Case studies', 'Organizational change']",1
BOOK00090,Collaborative leadership,1,OL218156A,Hank Rubin,2002.0,,"['Community and school', 'Educational leadership', 'Education, united states', 'Gesellschaft', 'Schulleitung']",1
BOOK00091,Transnational leadership development,1,OL5124174A,Beth Fisher-Yoshida,2009.0,,"['Cross-cultural studies', 'International business enterprises', 'Leadership', 'Corporate culture', 'Management', 'Intercultural communication', 'Kulturhoheit', 'Interkulturelles Management', 'Führung', 'Études transculturelles', 'Entreprises multinationales', 'Gestion', ""Culture d'entreprise"", 'BUSINESS & ECONOMICS']",1
BOOK00092,Distributed School Leadership,1,OL230540A,Alma Harris,2008.0,,"['Educational leadership', 'School improvement programs', 'Educational equalization', 'Skolledning', 'Skolledare', 'Skolutveckling', 'Schulleitung', 'Schulentwicklungsplanung']",1
BOOK00093,Leadership Development,1,OL13103672A,Ideal Curtis,2011.0,,[],1
BOOK00094,Management and leadership development,1,OL443596A,Christopher Mabey,2007.0,,"['Training of', 'Leadership', 'Führungskraft', 'Personalentwicklung', 'Executives', 'Educational leadership', 'Management']",1
BOOK00094,Management and leadership development,2,OL3714866A,Tim Finch Lees,2007.0,,"['Training of', 'Leadership', 'Führungskraft', 'Personalentwicklung', 'Executives', 'Educational leadership', 'Management']",1
BOOK00095,The Pfeiffer book of successful leadership development tools,1,OL2434686A,Jack Gordon,2007.0,,"['Executive ability', 'Problems, exercises', 'Leadership', 'Executives, training of', 'Performance standards']",1
BOOK00096,Leadership development,1,OL6918312A,Abdullahi Sheikh Ali,1980.0,,[],1
BOOK00097,Foundations of Educational Leadership,1,OL7664103A,Jeffrey S. Brooks,2017.0,,['Educational leadership'],1
BOOK00098,Strategic leadership development,1,OL8570118A,Jeff Stouffer,2007.0,,"['Command of troops', 'Leadership', 'Study and teaching', 'Commandement des troupes', 'Étude et enseignement']",1
BOOK00099,Executive Leadership,1,OL19864A,Albert Ellis,1972.0,,['Executives'],1
BOOK00100,Executive leadership,1,OL389943A,Elliott Jaques,1991.0,,"['Leadership', 'Executive ability', 'Management', 'Management & management techniques', 'Personnel & human resources management', 'Business / Economics / Finance', 'Führungskraft']",1
BOOK00100,Executive leadership,2,OL3814333A,Stephen D. Clement,1991.0,,"['Leadership', 'Executive ability', 'Management', 'Management & management techniques', 'Personnel & human resources management', 'Business / Economics / Finance', 'Führungskraft']",1
BOOK00101,Executive leadership,1,OL833791A,Chris Argyris,1953.0,,"['Industrial management', 'Leadership', 'Personnel management', 'Executives']",1
BOOK00102,Executive Leadership,1,OL6812521A,Joseph Olmstead,2010.0,,"['Business', 'Nonfiction', 'Leadership', 'BUSINESS & ECONOMICS', 'Industrial Management', 'Management', 'Management Science', 'Organizational Behavior']",1
BOOK00103,Executive leadership,1,OL1665908A,Bureau of Business Practice.,1940.0,,"['Business', 'Industrial efficiency', 'Personnel management']",1
BOOK00104,Effective Executive,1,OL4345625A,Peter F. Drucker,1967.0,,"['Decision making', 'Executives', 'Decision-making', 'Industrial management', 'Administrative Personnel', 'Industry', 'Organization & administration', 'Leadership', 'Executive ability', 'Management', 'Organizational effectiveness', 'United States', 'Decisiones', 'Teoría', ""Gestion d'entreprise"", 'Prise de décision', 'Cadres (personnel)', 'Prise de de cision', 'Economic development', 'Teori a.', 'Business', 'Decision (Psychology)', 'Decision processes', 'Nonfiction', 'U.S.', 'Organization and Administration', 'Qi ye guan li', 'Guan li xue', 'BUSINESS & ECONOMICS / Industrial Management', 'BUSINESS & ECONOMICS / Management', 'BUSINESS & ECONOMICS / Management Science', 'BUSINESS & ECONOMICS / Organizational Behavior']",4
BOOK00104,Effective Executive,2,OL717679A,Joseph A. Maciariello,1967.0,,"['Decision making', 'Executives', 'Decision-making', 'Industrial management', 'Administrative Personnel', 'Industry', 'Organization & administration', 'Leadership', 'Executive ability', 'Management', 'Organizational effectiveness', 'United States', 'Decisiones', 'Teoría', ""Gestion d'entreprise"", 'Prise de décision', 'Cadres (personnel)', 'Prise de de cision', 'Economic development', 'Teori a.', 'Business', 'Decision (Psychology)', 'Decision processes', 'Nonfiction', 'U.S.', 'Organization and Administration', 'Qi ye guan li', 'Guan li xue', 'BUSINESS & ECONOMICS / Industrial Management', 'BUSINESS & ECONOMICS / Management', 'BUSINESS & ECONOMICS / Management Science', 'BUSINESS & ECONOMICS / Organizational Behavior']",1
BOOK00104,Effective Executive,3,OL1802361A,Jim Collins,1967.0,,"['Decision making', 'Executives', 'Decision-making', 'Industrial management', 'Administrative Personnel', 'Industry', 'Organization & administration', 'Leadership', 'Executive ability', 'Management', 'Organizational effectiveness', 'United States', 'Decisiones', 'Teoría', ""Gestion d'entreprise"", 'Prise de décision', 'Cadres (personnel)', 'Prise de de cision', 'Economic development', 'Teori a.', 'Business', 'Decision (Psychology)', 'Decision processes', 'Nonfiction', 'U.S.', 'Organization and Administration', 'Qi ye guan li', 'Guan li xue', 'BUSINESS & ECONOMICS / Industrial Management', 'BUSINESS & ECONOMICS / Management', 'BUSINESS & ECONOMICS / Management Science', 'BUSINESS & ECONOMICS / Organizational Behavior']",1
BOOK00104,Effective Executive,4,OL8009750A,Tim Andres Pabon,1967.0,,"['Decision making', 'Executives', 'Decision-making', 'Industrial management', 'Administrative Personnel', 'Industry', 'Organization & administration', 'Leadership', 'Executive ability', 'Management', 'Organizational effectiveness', 'United States', 'Decisiones', 'Teoría', ""Gestion d'entreprise"", 'Prise de décision', 'Cadres (personnel)', 'Prise de de cision', 'Economic development', 'Teori a.', 'Business', 'Decision (Psychology)', 'Decision processes', 'Nonfiction', 'U.S.', 'Organization and Administration', 'Qi ye guan li', 'Guan li xue', 'BUSINESS & ECONOMICS / Industrial Management', 'BUSINESS & ECONOMICS / Management', 'BUSINESS & ECONOMICS / Management Science', 'BUSINESS & ECONOMICS / Organizational Behavior']",1
BOOK00104,Effective Executive,5,OL9348680A,Zachary First,1967.0,,"['Decision making', 'Executives', 'Decision-making', 'Industrial management', 'Administrative Personnel', 'Industry', 'Organization & administration', 'Leadership', 'Executive ability', 'Management', 'Organizational effectiveness', 'United States', 'Decisiones', 'Teoría', ""Gestion d'entreprise"", 'Prise de décision', 'Cadres (personnel)', 'Prise de de cision', 'Economic development', 'Teori a.', 'Business', 'Decision (Psychology)', 'Decision processes', 'Nonfiction', 'U.S.', 'Organization and Administration', 'Qi ye guan li', 'Guan li xue', 'BUSINESS & ECONOMICS / Industrial Management', 'BUSINESS & ECONOMICS / Management', 'BUSINESS & ECONOMICS / Management Science', 'BUSINESS & ECONOMICS / Organizational Behavior']",1
