matrix_row,book_id,canonical_title,authors,source_group,first_publish_year,publication_year_observed,publishers,isbn_13,subjects,cluster_label,cover_url,qa_major_flag_count,qa_minor_flag_count,qa_review_score,qa_review_priority
346,BOOK00347,VOL.2.NO.13.27th JUNE 1998,['PEOPLE MANAGEMENT.'],Open Library only,,,[],[],[],Broad Leadership and Success,,2,4,8,Priority review
851,BOOK00852,The changing face of western communism,[],Open Library only,1980.0,,['Croom Helm'],[],[],Broad Leadership and Success,,2,3,7,Priority review
246,BOOK00247,Handbook for secular Franciscan servant leadership,[],Open Library only,1998.0,,['National Fraternity of the Secular Franciscan Order-USA]'],[],"['Secular Franciscan Order', 'Servant leadership', 'Handbooks, manuals', 'Christian leadership', 'Catholic Church']",Servant Leadership,,1,4,6,Priority review
440,BOOK00441,Strategic Change Management Strategic Change Management,['Djamel Eddine Laouisset'],Open Library only,2008.0,,[],[],[],Change Management,,1,4,6,Priority review
236,BOOK00237,Servant leadership,[],Open Library only,,,['Paulist Press'],['9780809125272'],"['Leadership', 'Organizational effectiveness']",Servant Leadership,https://covers.openlibrary.org/b/id/9698586-L.jpg,2,1,5,Priority review
110,BOOK00111,Legislative liaison; executive leadership in Congress,['abraham holtzman'],Open Library only,1970.0,,['Rand McNally'],[],[],Executive Leadership,,1,3,5,Priority review
122,BOOK00123,Executive leadership.,[],Open Library only,1987.0,,"['Headquarters, Dept. of the Army']",[],"['United States. -- Army -- Handbooks, manuals, etc.', 'Leadership -- Handbooks, manuals, etc.', 'Executive ability -- Handbooks, manuals, etc.']",Executive Leadership,,1,3,5,Priority review
143,BOOK00144,The Technique of Executive Leadership,['JAMES FREDERICK BENDER'],Open Library only,1950.0,,['McGraw-Hill'],[],[],Executive Leadership,,1,3,5,Priority review
203,BOOK00204,Charismatic and transformational leadership,['Gary A. Yukl'],Open Library only,1989.0,,['Prentice Hall'],[],[],Transformational Leadership,,1,3,5,Priority review
353,BOOK00354,Armstrong's Handbook of Human Resource Management Practice,"['Michael Armstrong', 'Taylor, Stephen']",Open Library only,2014.0,,"['Kogan Page, Limited']","['9781398606647', '9780749469658', '9781306537834']",[],Human Resource Management,,1,3,5,Priority review
992,BOOK00993,Win the Inside Game,['Steve Magness'],LeadershipNow only,,2025.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9780063339927.jpg,1,3,5,Priority review
1233,BOOK01234,The Metaverse Handbook,"['QuHarrison Terry and Scott ""DJ Skee"" Keeney']",LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781119892526.jpg,1,3,5,Priority review
1282,BOOK01283,Win Every Argument,['Mehdi Hasan'],LeadershipNow only,,2022.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781250853479.jpg,1,3,5,Priority review
1326,BOOK01327,The Manager's Handbook,['David Dodson'],LeadershipNow only,,2023.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781394174072.jpg,1,3,5,Priority review
1418,BOOK01419,Disrupting the Game,['Reggie Fils-Aimé'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781400226672.jpg,1,3,5,Priority review
1450,BOOK01451,Success Is a Numbers Game,['Kyle Austin Young'],LeadershipNow only,,2025.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781401975425.jpg,1,3,5,Priority review
1516,BOOK01517,"Change Your Questions, Change Your Life Workbook:",['Marilee Adams with Andrea F. Lipton'],LeadershipNow only,,2022.0,,,[],Change Management,https://www.leadershipnow.com/leadershop/images/9781523091201.jpg,1,3,5,Priority review
1544,BOOK01545,How to Beat a Broken Game,['Pedro Moura'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781541701427.jpg,1,3,5,Priority review
1561,BOOK01562,End Game First,['Mike Lefever and Roderick Jones'],LeadershipNow only,,2023.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781544527567.jpg,1,3,5,Priority review
1608,BOOK01609,The Open Culture Handbook,['Drew Jones'],LeadershipNow only,,2023.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781637551172.jpg,1,3,5,Priority review
1634,BOOK01635,The Public Relations Handbook,['Edited by Robert L. Dilenschneider'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781637740613.jpg,1,3,5,Priority review
1780,BOOK01781,The Harvard Business Review Sales Management Handbook,"['Prabhakant Sinha, Arun Shastri and Sally E. Lorimer']",LeadershipNow only,,2024.0,,,[],General Business and Management,https://www.leadershipnow.com/leadershop/images/9781647826802.jpg,1,3,5,Priority review
1827,BOOK01828,The Unconquerable Game,['Ely Callaway with Nicholas Callaway'],LeadershipNow only,,2025.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781737205142.jpg,1,3,5,Priority review
1859,BOOK01860,The Career Workbook,['The School of Life'],LeadershipNow only,,2023.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781915087058.jpg,1,3,5,Priority review
1888,BOOK01889,The Long Game,['Eric Becker'],LeadershipNow only,,2025.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781957588322.jpg,1,3,5,Priority review
1951,BOOK01952,Get Clear Career Assessment,['Ken Coleman'],LeadershipNow only,,2024.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9788887820231.jpg,1,3,5,Priority review
81,BOOK00082,Servant Leadership Development,['Janine Williams'],Open Library only,2021.0,,['Independently Published'],['9798758751435'],[],Servant Leadership,,1,2,4,Priority review
92,BOOK00093,Leadership Development,['Ideal Curtis'],Open Library only,2011.0,,['Upper Room Books'],"['9780835811392', '9780835811408', '9780835810678']",[],Leadership Development,,1,2,4,Priority review
95,BOOK00096,Leadership development,['Abdullahi Sheikh Ali'],Open Library only,1980.0,,['Somali Institute of Development Administration & Management'],[],[],Leadership Development,,1,2,4,Priority review
123,BOOK00124,Executive leadership,['Edutext.'],Open Library only,1971.0,,['Intertext Training Services Ltd'],[],[],Executive Leadership,,1,2,4,Priority review
137,BOOK00138,Executive leadership in a dynamic society,['Ralph Currier Davis Management Symposium (1964 Ohio State University)'],Open Library only,1966.0,,"['College of Commerce and Administration, Ohio State University']",[],[],Executive Leadership,,1,2,4,Priority review
138,BOOK00139,Executive leadership and organizational outcomes,['Elaine Romanelli'],Open Library only,1983.0,,"['Graduate School of Business, Columbia University']",[],[],Executive Leadership,,1,2,4,Priority review
142,BOOK00143,Dinosaur Tracks (Executive Leadership Series),['Ph. D. Keith Mathis'],Open Library only,2004.0,,"[""Equipper's Press International""]",['9780972108300'],[],Executive Leadership,,1,2,4,Priority review
145,BOOK00146,Team leadership,['John Apps'],Open Library only,1999.0,,['Essential Learning Systems'],[],[],Team Leadership,,1,2,4,Priority review
164,BOOK00165,Remote Team Leadership,['Emanuela Giangregorio'],Open Library only,2017.0,,['Independently Published'],['9781521224038'],[],Team Leadership,,1,2,4,Priority review
167,BOOK00168,Sales Team Leadership,['Coach Joe Sasso'],Open Library only,2012.0,,"['iUniverse.com', 'iUniverse']","['9781469789644', '9781469789668']",[],Team Leadership,,1,2,4,Priority review
174,BOOK00175,Practical Remote Team Leadership,['Emanuela Giangregorio'],Open Library only,2016.0,,['Independently Published'],"['9781522079996', '9781521251225', '9781522073086']",[],Team Leadership,,1,2,4,Priority review
190,BOOK00191,Team Leadership Assessments,['LeaderTreks'],Open Library only,2005.0,,['LeaderTreks'],['9781934577325'],[],Team Leadership,,1,2,4,Priority review
196,BOOK00197,Transformational Leadership,['Glenn Walter'],Open Library only,2018.0,,['Independently Published'],"['9781729261651', '9781729225622', '9781729263976', '9781729262702']",[],Transformational Leadership,,1,2,4,Priority review
204,BOOK00205,Transformational Leadership,['Halima Kabara'],Open Library only,2021.0,,['Independently Published'],['9798543167823'],[],Transformational Leadership,,1,2,4,Priority review
206,BOOK00207,Transformational Leadership Styles for Global Leaders,['Darcia Ann-Marie Roache'],Open Library only,2023.0,,['IGI Global'],"['9798369313800', '9798369313817', '9798369313824', '9798369313831']",[],Transformational Leadership,,1,2,4,Priority review
211,BOOK00212,Transformative Leadership and Sustainable Innovation in Education,"['Sandra Baroudi', 'Miltiadis D. Lytras']",Open Library only,2024.0,,['Emerald Publishing Limited'],"['9781837535361', '9781837535385', '9781837535378']",[],Transformational Leadership,,1,2,4,Priority review
226,BOOK00227,Advancing Inclusive Open Education Through Transformative Leadership,['Madikela Titus Lekalakala'],Open Library only,2025.0,,['IGI Global Scientific Publishing'],"['9798337343723', '9798337343747', '9798337343761', '9798337343730', '9798337343754']",[],Transformational Leadership,,1,2,4,Priority review
244,BOOK00245,Servant leadership,[],Open Library only,1977.0,,['Paulist Press'],['9780809102204'],"['Leadership', 'Organizational effectiveness', 'Associations, institutions']",Servant Leadership,https://covers.openlibrary.org/b/id/4700687-L.jpg,1,2,4,Priority review
249,BOOK00250,Servant Leadership,"['Michael Rucker', 'Holly Spence']",Open Library only,2019.0,,['Independently Published'],['9781691541515'],[],Servant Leadership,,1,2,4,Priority review
255,BOOK00256,The Servant Leadership Training Course,['James C. Hunter'],Open Library only,2006.0,,['Sounds True'],['9781591794769'],[],Servant Leadership,https://covers.openlibrary.org/b/id/865134-L.jpg,1,2,4,Priority review
257,BOOK00258,Cases on Servant Leadership and Equity,['Ursula Thomas'],Open Library only,2022.0,,['IGI Global'],"['9781668458167', '9781668458129', '9781668458136', '9781668458150', '9781668458143']",[],Servant Leadership,,1,2,4,Priority review
277,BOOK00278,Servant Leadership,['John Wallace Whitehead'],Open Library only,2019.0,,"['Outskirts Press, Incorporated']","['9781977213136', '9781977211989']",[],Servant Leadership,,1,2,4,Priority review
320,BOOK00321,Principles and Practice of Management,"['L. M. Prasad', 'L.M. Prasad']",Open Library only,2019.0,,"['Sultan chand and sons', 'Sultan chand & son', 'Sultan Chand & Sons']",['9789351610502'],[],CEO and Executive Transformation,https://covers.openlibrary.org/b/id/11942031-L.jpg,1,2,4,Priority review
340,BOOK00341,Hotel Management,"['Charalampos Giousmpasoglou', 'Evangelia Marinakou']",Open Library only,2024.0,,['Springer International Publishing AG'],['9783031528026'],[],General Business and Management,https://covers.openlibrary.org/b/id/14751071-L.jpg,1,2,4,Priority review
342,BOOK00343,Strategic People Management and Development,"['Gary Rees', 'Raymond French']",Open Library only,2022.0,,"['Kogan Page, Limited']","['9781398607620', '9781398607613', '9781398607606']",[],People Management,,1,2,4,Priority review
351,BOOK00352,Olson People Management Skills Set,['OLSON *PEOPLE*'],Open Library only,1986.0,,['John Wiley & Sons Inc'],['9780471829119'],[],People Management,,1,2,4,Priority review
364,BOOK00365,Perspectives in People Management,['Satish Bendigiri'],Open Library only,2019.0,,['Independently Published'],['9781793343109'],[],People Management,,1,2,4,Priority review
367,BOOK00368,Mastering People Management,['PAGE'],Open Library only,2024.0,,['Practical Inspiration Publishing'],['9781788606707'],[],People Management,,1,2,4,Priority review
371,BOOK00372,Sustainable People Management,['Morgan Orioha'],Open Library only,2021.0,,"['Lulu Press, Inc.']",['9781008955851'],[],People Management,,1,2,4,Priority review
434,BOOK00435,Effective Change Manager,['The Change Management Institute'],Open Library only,2014.0,,['Vivid Publishing'],['9781925171020'],[],Change Management,https://covers.openlibrary.org/b/id/13350126-L.jpg,1,2,4,Priority review
459,BOOK00460,Change Management During Unprecedented Times,['Kyla Latrice Tennin'],Open Library only,2023.0,,['IGI Global'],"['9781668475102', '9781668475133', '9781668475126', '9781668475096', '9781668475119']",[],Change Management,,1,2,4,Priority review
461,BOOK00462,Leadership and Change Management,"['Daphne Halkias', 'Joseph C. Santora', 'Nicholas Harkiolakis', 'Paul W. Thurman']",Open Library only,2017.0,,['Taylor & Francis Group'],"['9781317107057', '9781317107040', '9781317107033', '9781315591766']",[],Change Management,,1,2,4,Priority review
482,BOOK00483,Operations Management,['Jay Heizer'],Open Library only,2004.0,,"['Pearson Education', 'Pearson Education, Limited', 'Pearson Books']","['9781292295107', '9780273788300', '9780131486669', '9781292358185', '9781292148748', '9780136025771', '9781408283387', '9781292444833', '9780137649495', '9780137476442', '9780132912273', '9780132412919']",[],Operations Management,,1,2,4,Priority review
540,BOOK00541,Process Groups,['Project Management Institute'],Open Library only,2022.0,,['Project Management Institute'],"['9781628257830', '9781628257984', '9781628257946', '9781628257847', '9781628258004', '9781628258042', '9781628258028', '9781628257908', '9781628258073', '9781628257922', '9781628257960']",[],Broad Leadership and Success,https://covers.openlibrary.org/b/id/15225520-L.jpg,1,2,4,Priority review
579,BOOK00580,ACCA Performance Management,['BPP Learning Media'],Open Library only,2022.0,,['BPP Learning Media'],"['9781509744596', '9781509746569']",[],Performance Management,https://covers.openlibrary.org/b/id/13311798-L.jpg,1,2,4,Priority review
603,BOOK00604,ACCA Performance Management,['BPP Learning Media'],Open Library only,2024.0,,['BPP Learning Media'],['9781035514489'],[],Performance Management,,1,2,4,Priority review
605,BOOK00606,Performance Management (Acca),['Kaplan Publishing'],Open Library only,2006.0,,['Kaplan Publishing Foulks Lynch'],['9781847100368'],[],Performance Management,,1,2,4,Priority review
653,BOOK00654,Human Resource Management,['Aswathappa'],Open Library only,2013.0,,['Mc Graw Hill India'],['9789332901407'],[],Human Resource Management,https://covers.openlibrary.org/b/id/10479512-L.jpg,1,2,4,Priority review
739,BOOK00740,International Business Strategy and Cross-Cultural Management,"['Nicole F. Richter', 'Jesper Strandskov', 'Sven Hauff', 'Vasyl Taras']",Open Library only,2022.0,,"['Elgar Publishing Limited, Edward']","['9781839108648', '9781839108624']",[],Strategic Management and Planning,,1,2,4,Priority review
744,BOOK00745,Digital Business,['Annmarie Hanlon'],Open Library only,2024.0,,"['SAGE Publications, Limited']","['9781529624236', '9781529624229']",[],Broad Leadership and Success,https://covers.openlibrary.org/b/id/14854645-L.jpg,1,2,4,Priority review
756,BOOK00757,Instagram Business - Sell on Instagram Customer Psychology : How to Use Instagram for Business : Instagram Business Strategy : Start Business - Instagram,['Sobia Publication'],Open Library only,2022.0,,['Independently Published'],['9798830867559'],[],Strategic Management and Planning,,1,2,4,Priority review
861,BOOK00862,Emotional Intelligence : How to Improve Emotional Intelligence,['Kati Haylock'],Open Library only,2021.0,,['Independently Published'],['9798503772197'],[],Emotional Intelligence,,1,2,4,Priority review
869,BOOK00870,Emotional Intelligence : 3 Books in 1,['Emotional Pathway'],Open Library only,2019.0,,['Independently Published'],['9781690020158'],[],Emotional Intelligence,https://covers.openlibrary.org/b/id/13252600-L.jpg,1,2,4,Priority review
872,BOOK00873,Emotional Intelligence,['Tanvir Shakil'],Open Library only,2019.0,,['Independently Published'],['9781090693839'],[],Emotional Intelligence,,1,2,4,Priority review
896,BOOK00897,Emotional Intelligence,['Daniel Coleman'],Open Library only,1998.0,,"['Rowman & Littlefield Publishers, Incorporated']",['9782887943076'],[],Emotional Intelligence,,1,2,4,Priority review
902,BOOK00903,Emotional Intelligence Secrets,['Tyler Dawson'],Open Library only,2019.0,,['Independently Published'],['9781700358622'],[],Emotional Intelligence,,1,2,4,Priority review
928,BOOK00929,Technology and Innovation Management,['Sanjiva Shankar Dubey'],Open Library only,2020.0,,"['Prentice Hall India Pvt., Limited']",['9789389347395'],[],Innovation Management,,1,2,4,Priority review
950,BOOK00951,Crisis Capable,['Fabiana Lacerca-Allen'],LeadershipNow only,,2024.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9708891880115.jpg,1,2,4,Priority review
951,BOOK00952,An Ordinary Man,['Richard Norton Smith'],LeadershipNow only,,2023.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9780062684165.jpg,1,2,4,Priority review
952,BOOK00953,Don't Trust Your Gut,['Seth Stephens-Davidowitz'],LeadershipNow only,,2022.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9780062880918.jpg,1,2,4,Priority review
953,BOOK00954,Inventor of the Future,['Alec Nevala-Lee'],LeadershipNow only,,2022.0,,,[],Future Thinking and Personal Development,https://www.leadershipnow.com/leadershop/images/9780062947222.jpg,1,2,4,Priority review
954,BOOK00955,The Way Forward,"[""Robert O'Neill and Dakota Meyer""]",LeadershipNow only,,2022.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9780062994073.jpg,1,2,4,Priority review
956,BOOK00957,After Steve,['Tripp Mickle'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9780063009813.jpg,1,2,4,Priority review
957,BOOK00958,The Kingdom of Prep,['Maggie Bullock'],LeadershipNow only,,2023.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9780063042643.jpg,1,2,4,Priority review
958,BOOK00959,Build,['Tony Fadell'],LeadershipNow only,,2022.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9780063046061.jpg,1,2,4,Priority review
959,BOOK00960,Leading with Heart,['John Baird and Edward Sullivan'],LeadershipNow only,,2022.0,,,[],Leading Self and Others,https://www.leadershipnow.com/leadershop/images/9780063052932.jpg,1,2,4,Priority review
