openlibrary_author_key,author_name,candidate_rank,wikidata_id,wikidata_label,wikidata_description,wikidata_url,instance_of_qids,citizenship_qids,birthplace_qids,birth_dates,occupation_qids,wikidata_openlibrary_ids,source_ol_author_id,wikidata_ol_author_ids_normalized,exact_openlibrary_id_match,matched_author_identifier,instance_of_parsed,is_human,source_name_normalized,candidate_name_normalized,name_similarity,exact_normalized_name,occupation_qids_parsed,occupation_labels,leadwise_titles,leadwise_book_count,occupation_screen,identity_evidence_tier
OL1386640A,David Cottrell,1,Q112509983,David Cottrell,psychiatrist (born 1956),http://www.wikidata.org/entity/Q112509983,['Q5'],[],[],['+1956-00-00T00:00:00Z'],"['Q211346', 'Q1900167', 'Q1622272']",[],OL1386640A,[],False,False,['Q5'],True,david cottrell,david cottrell,1.0,True,"['Q211346', 'Q1900167', 'Q1622272']","['psychiatrist', 'psychotherapist', 'university teacher']",['Monday morning leadership'],1,potentially_compatible,strong_secondary
OL383301A,Allan A. Glatthorn,1,Q52008212,Allan A. Glatthorn,1924-,http://www.wikidata.org/entity/Q52008212,['Q5'],['Q30'],[],['+1924-01-01T00:00:00Z'],"['Q36180', 'Q1231865', 'Q1622272']",[],OL383301A,[],False,False,['Q5'],True,allan a glatthorn,allan a glatthorn,1.0,True,"['Q36180', 'Q1231865', 'Q1622272']","['writer', 'pedagogue', 'university teacher']",['Curriculum leadership'],1,potentially_compatible,strong_secondary
OL72319A,Karen Lawson,1,Q112444520,Karen Lawson,,http://www.wikidata.org/entity/Q112444520,['Q5'],['Q30'],['Q998893'],"['+1947-00-00T00:00:00Z', '+1947-12-05T00:00:00Z', '+1947-05-12T00:00:00Z']",['Q15978655'],[],OL72319A,[],False,False,['Q5'],True,karen lawson,karen lawson,1.0,True,['Q15978655'],['consultant'],['Leadership development basics'],1,potentially_compatible,strong_secondary
OL562669A,Rosemary Ryan,1,Q113698112,Rosemary Ryan,Australian artist (1926–1996),http://www.wikidata.org/entity/Q113698112,['Q5'],['Q408'],['Q34366'],['+1926-10-10T00:00:00Z'],['Q483501'],[],OL562669A,[],False,False,['Q5'],True,rosemary ryan,rosemary ryan,1.0,True,['Q483501'],['artist'],['Leadership development'],1,ambiguous,ambiguous
OL389858A,Ellen Van Velsor,1,Q112549518,Ellen Van Velsor,,http://www.wikidata.org/entity/Q112549518,['Q5'],[],[],['+1949-00-00T00:00:00Z'],"['Q1622272', 'Q2462658']",[],OL389858A,[],False,False,['Q5'],True,ellen van velsor,ellen van velsor,1.0,True,"['Q1622272', 'Q2462658']","['university teacher', 'manager']",['The Center for Creative Leadership handbook of leadership development'],2,potentially_compatible,strong_secondary
OL736784A,Susan Edwards,1,Q105682224,Susan Edwards,(1771-1855),http://www.wikidata.org/entity/Q105682224,['Q5'],[],[],['+1771-12-24T00:00:00Z'],[],[],OL736784A,[],False,False,['Q5'],True,susan edwards,susan edwards,1.0,True,[],[],['Leadership Development Studies'],1,insufficient,ambiguous
OL948501A,Terry F. Buss,1,Q112443627,Terry F. Buss,,http://www.wikidata.org/entity/Q112443627,['Q5'],[],[],['+1947-00-00T00:00:00Z'],"['Q1238570', 'Q170790']",[],OL948501A,[],False,False,['Q5'],True,terry f buss,terry f buss,1.0,True,"['Q1238570', 'Q170790']","['political scientist', 'mathematician']",['Innovations in public leadership development'],1,potentially_compatible,strong_secondary
OL387435A,Frances A. Karnes,1,Q112478718,Frances A. Karnes,American writer and educator,http://www.wikidata.org/entity/Q112478718,['Q5'],[],[],"['+1937-00-00T00:00:00Z', '+1937-09-15T00:00:00Z']",['Q6051619'],[],OL387435A,[],False,False,['Q5'],True,frances a karnes,frances a karnes,1.0,True,['Q6051619'],['opinion journalist'],['Leadership development program'],1,ambiguous,ambiguous
OL7978852A,Dirk van Dierendonck,1,Q58173568,Dirk Van Dierendonck,"researcher, ORCID id # 0000-0002-3545-1798",http://www.wikidata.org/entity/Q58173568,['Q5'],[],[],[],['Q1650915'],[],OL7978852A,[],False,False,['Q5'],True,dirk van dierendonck,dirk van dierendonck,1.0,True,['Q1650915'],['researcher'],['Servant Leadership'],1,potentially_compatible,strong_secondary
OL8154264A,Steve Kempster,1,Q58076270,Steve Kempster,researcher,http://www.wikidata.org/entity/Q58076270,['Q5'],[],[],['+1961-01-01T00:00:00Z'],"['Q1650915', 'Q188094']",[],OL8154264A,[],False,False,['Q5'],True,steve kempster,steve kempster,1.0,True,"['Q1650915', 'Q188094']","['researcher', 'economist']",['Leading Small Business'],1,potentially_compatible,strong_secondary
OL1747377A,Sue Smith,1,Q57451503,Sue Smith,researcher,http://www.wikidata.org/entity/Q57451503,['Q5'],[],[],[],['Q1650915'],[],OL1747377A,[],False,False,['Q5'],True,sue smith,sue smith,1.0,True,['Q1650915'],['researcher'],['Leading Small Business'],1,potentially_compatible,strong_secondary
OL8081136A,Gelaye Debebe,1,Q61133441,Gelaye Debebe,(born 1966),http://www.wikidata.org/entity/Q61133441,['Q5'],[],[],['+1966-01-01T00:00:00Z'],[],[],OL8081136A,[],False,False,['Q5'],True,gelaye debebe,gelaye debebe,1.0,True,[],[],"[""Women's Leadership Development""]",1,insufficient,ambiguous
OL28563A,Manuel London,1,Q112416244,Manuel London,,http://www.wikidata.org/entity/Q112416244,['Q5'],[],[],['+1949-00-00T00:00:00Z'],['Q121594'],[],OL28563A,[],False,False,['Q5'],True,manuel london,manuel london,1.0,True,['Q121594'],['professor'],['Leadership Development'],2,potentially_compatible,strong_secondary
OL4174624A,Shuang Ren,1,Q130948953,Shuang Ren,researcher (ORCID 0009-0008-7381-487X),http://www.wikidata.org/entity/Q130948953,['Q5'],[],[],[],['Q1650915'],[],OL4174624A,[],False,False,['Q5'],True,shuang ren,shuang ren,1.0,True,['Q1650915'],['researcher'],['Business Leadership Development in China'],1,potentially_compatible,strong_secondary
OL395327A,Robert Wood,1,Q550926,Robert W. Wood,American physicist and inventor (1868–1955),http://www.wikidata.org/entity/Q550926,['Q5'],['Q30'],['Q523240'],['+1868-05-02T00:00:00Z'],"['Q169470', 'Q6625963', 'Q1622272', 'Q18844224', 'Q205375']",['OL2101984A'],OL395327A,['OL2101984A'],False,False,['Q5'],True,robert wood,robert w wood,0.9166666666666666,False,"['Q169470', 'Q6625963', 'Q1622272', 'Q18844224', 'Q205375']","['physicist', 'novelist', 'university teacher', 'science fiction writer', 'inventor']",['Business Leadership Development in China'],1,potentially_compatible,probable_secondary
OL5535617A,Ying Zhu,1,Q104131505,Ying Zhu,researcher ORCID 0000-0003-0949-0475,http://www.wikidata.org/entity/Q104131505,['Q5'],[],[],[],['Q1650915'],[],OL5535617A,[],False,False,['Q5'],True,ying zhu,ying zhu,1.0,True,['Q1650915'],['researcher'],['Business Leadership Development in China'],1,potentially_compatible,strong_secondary
OL7582479A,Wendy Wagner,1,Q111820212,Wendy N. Wagner,American writer and editor,http://www.wikidata.org/entity/Q111820212,['Q5'],['Q30'],[],['+2000-00-00T00:00:00Z'],"['Q36180', 'Q2516866']",['OL7471226A'],OL7582479A,['OL7471226A'],False,False,['Q5'],True,wendy wagner,wendy n wagner,0.9230769230769232,False,"['Q36180', 'Q2516866']","['writer', 'publisher']",['Leadership for a Better World'],1,potentially_compatible,probable_secondary
OL8048521A,Susan Elaine Murphy,1,Q117839246,Susan Elaine Murphy,"psychologist, graduated from University of Washington with a Graduate Degree in Psychology",http://www.wikidata.org/entity/Q117839246,['Q5'],[],[],[],[],[],OL8048521A,[],False,False,['Q5'],True,susan elaine murphy,susan elaine murphy,1.0,True,[],[],['Future of Leadership Development'],1,insufficient,ambiguous
OL542112A,Carol A. Mullen,1,Q91914357,Carol A Mullen,American academic researcher and scholar of alternative mentoring,http://www.wikidata.org/entity/Q91914357,['Q5'],['Q30'],"['Q2141', 'Q3246744']",['+1961-01-01T00:00:00Z'],"['Q1650915', 'Q1231865', 'Q1622272']",[],OL542112A,[],False,False,['Q5'],True,carol a mullen,carol a mullen,1.0,True,"['Q1650915', 'Q1231865', 'Q1622272']","['researcher', 'pedagogue', 'university teacher']",['Curriculum Leadership Development'],1,potentially_compatible,strong_secondary
OL10188240A,Janine Williams,1,Q112574706,Janine Williams,marketing and international business lecturer in New Zealand,http://www.wikidata.org/entity/Q112574706,['Q5'],[],[],[],['Q1650915'],[],OL10188240A,[],False,False,['Q5'],True,janine williams,janine williams,1.0,True,['Q1650915'],['researcher'],['Servant Leadership Development'],1,potentially_compatible,strong_secondary
OL7297514A,Mark A. Brennan,1,Q6766442,Mark A. Brennan,Canadian artist,http://www.wikidata.org/entity/Q6766442,['Q5'],['Q16'],[],['+1968-01-01T00:00:00Z'],['Q1028181'],[],OL7297514A,[],False,False,['Q5'],True,mark a brennan,mark a brennan,1.0,True,['Q1028181'],['painter'],['Community Leadership Development'],1,ambiguous,ambiguous
OL1326651A,Ted Johns,1,Q7693343,Ted Johns,Canadian writer,http://www.wikidata.org/entity/Q7693343,['Q5'],['Q16'],['Q7440408'],['+1942-01-01T00:00:00Z'],"['Q36180', 'Q214917']",[],OL1326651A,[],False,False,['Q5'],True,ted johns,ted johns,1.0,True,"['Q36180', 'Q214917']","['writer', 'playwright']",['Ethical leadership'],1,potentially_compatible,strong_secondary
OL2877334A,Louis Carter,1,Q6686867,Louis Carter,American football player,http://www.wikidata.org/entity/Q6686867,['Q5'],['Q30'],['Q755275'],['+1953-02-06T00:00:00Z'],['Q19204627'],[],OL2877334A,[],False,False,['Q5'],True,louis carter,louis carter,1.0,True,['Q19204627'],['American football player'],['Best practices in leadership development and organization change'],1,potentially_incompatible,conflicting
OL236847A,David Ulrich,1,Q58436082,David Ulrich,,http://www.wikidata.org/entity/Q58436082,['Q5'],['Q39'],['Q72'],"['+1797-04-25T00:00:00Z', '+1797-01-01T00:00:00Z']","['Q185351', 'Q82955']",[],OL236847A,[],False,False,['Q5'],True,david ulrich,david ulrich,1.0,True,"['Q185351', 'Q82955']","['jurist', 'politician']",['Best practices in leadership development and organization change'],1,ambiguous,ambiguous
OL230540A,Alma Harris,1,Q106638408,Alma Harris,Welsh pedagogue,http://www.wikidata.org/entity/Q106638408,['Q5'],[],[],['+1958-12-21T00:00:00Z'],"['Q1231865', 'Q1622272']",[],OL230540A,[],False,False,['Q5'],True,alma harris,alma harris,1.0,True,"['Q1231865', 'Q1622272']","['pedagogue', 'university teacher']",['Distributed School Leadership'],1,potentially_compatible,strong_secondary
OL443596A,Christopher Mabey,1,Q112467277,Christopher Mabey,,http://www.wikidata.org/entity/Q112467277,['Q5'],[],[],['+1951-00-00T00:00:00Z'],['Q121594'],[],OL443596A,[],False,False,['Q5'],True,christopher mabey,christopher mabey,1.0,True,['Q121594'],['professor'],['Management and leadership development'],1,potentially_compatible,strong_secondary
OL2434686A,Jack Gordon,1,Q117100642,Jack Gordon,English footballer (1911–?),http://www.wikidata.org/entity/Q117100642,['Q5'],[],[],['+1911-01-01T00:00:00Z'],['Q937857'],[],OL2434686A,[],False,False,['Q5'],True,jack gordon,jack gordon,1.0,True,['Q937857'],['association football player'],['The Pfeiffer book of successful leadership development tools'],1,potentially_incompatible,conflicting
OL389943A,Elliott Jaques,1,Q1332333,Elliott Jaques,Canadian psychoanalyst and organizational psychologist (1917-2003),http://www.wikidata.org/entity/Q1332333,['Q5'],"['Q16', 'Q30']",['Q172'],['+1917-01-18T00:00:00Z'],"['Q212980', 'Q39631', 'Q1622272', 'Q2306091', 'Q3410028']",[],OL389943A,[],False,False,['Q5'],True,elliott jaques,elliott jaques,1.0,True,"['Q212980', 'Q39631', 'Q1622272', 'Q2306091', 'Q3410028']","['psychologist', 'physician', 'university teacher', 'sociologist', 'psychoanalyst']",['Executive leadership'],1,potentially_compatible,strong_secondary
OL6812521A,Joseph Olmstead,1,Q99370568,Joseph Olmstead,deacon (1674 - certain 25 Feb 1762),http://www.wikidata.org/entity/Q99370568,['Q5'],[],[],['+1674-00-00T00:00:00Z'],['Q161944'],[],OL6812521A,[],False,False,['Q5'],True,joseph olmstead,joseph olmstead,1.0,True,['Q161944'],['deacon'],['Executive Leadership'],1,ambiguous,ambiguous
OL717679A,Joseph A. Maciariello,1,Q112398200,Joseph A. Maciariello,,http://www.wikidata.org/entity/Q112398200,['Q5'],[],[],['+1941-00-00T00:00:00Z'],['Q121594'],[],OL717679A,[],False,False,['Q5'],True,joseph a maciariello,joseph a maciariello,1.0,True,['Q121594'],['professor'],['Effective Executive'],1,potentially_compatible,strong_secondary
OL1802361A,Jim Collins,1,Q114575424,Jim Collins,"American businessperson and board member, former CEO of Corteva",http://www.wikidata.org/entity/Q114575424,['Q5'],[],[],[],[],[],OL1802361A,[],False,False,['Q5'],True,jim collins,jim collins,1.0,True,[],[],['Effective Executive'],1,insufficient,ambiguous
OL383503A,M. Scott Norton,1,Q130640309,M. Scott Norton,,http://www.wikidata.org/entity/Q130640309,['Q5'],[],[],['+1930-01-01T00:00:00Z'],['Q1622272'],[],OL383503A,[],False,False,['Q5'],True,m scott norton,m scott norton,1.0,True,['Q1622272'],['university teacher'],['Executive Leadership for Effective Administration'],1,potentially_compatible,strong_secondary
OL5714840A,Marvin Bower,1,Q1906048,Marvin Bower,American business theorist (1903–2003),http://www.wikidata.org/entity/Q1906048,['Q5'],['Q30'],['Q43196'],['+1903-08-01T00:00:00Z'],"['Q15978655', 'Q2462658', 'Q40348', 'Q185351']",['OL542945A'],OL5714840A,['OL542945A'],False,False,['Q5'],True,marvin bower,marvin bower,1.0,True,"['Q15978655', 'Q2462658', 'Q40348', 'Q185351']","['consultant', 'manager', 'lawyer', 'jurist']","['The Development of Executive Leadership', 'Development of Executive Leadership']",2,potentially_compatible,strong_secondary
OL3236048A,Nathan Axelrod,1,Q2687017,Nathan Axelrod,"Israeli cinematographer, screenwriter, director (1905–1987)",http://www.wikidata.org/entity/Q2687017,['Q5'],"['Q801', 'Q15180']",['Q954505'],['+1905-04-07T00:00:00Z'],"['Q222344', 'Q2526255', 'Q3282637', 'Q28389', 'Q1208175', 'Q3455803']",[],OL3236048A,[],False,False,['Q5'],True,nathan axelrod,nathan axelrod,1.0,True,"['Q222344', 'Q2526255', 'Q3282637', 'Q28389', 'Q1208175', 'Q3455803']","['cinematographer', 'film director', 'film producer', 'screenwriter', 'camera operator', 'director']",['Executive Leadership'],1,potentially_compatible,strong_secondary
OL11546536A,abraham holtzman,1,Q23722834,Abraham Holtzman,American political scientist,http://www.wikidata.org/entity/Q23722834,['Q5'],['Q30'],['Q12439'],['+1921-11-03T00:00:00Z'],"['Q1238570', 'Q1622272']",[],OL11546536A,[],False,False,['Q5'],True,abraham holtzman,abraham holtzman,1.0,True,"['Q1238570', 'Q1622272']","['political scientist', 'university teacher']",['Legislative liaison; executive leadership in Congress'],1,potentially_compatible,strong_secondary
OL5574571A,James Frederick Bender,1,Q112464590,James Frederick Bender,,http://www.wikidata.org/entity/Q112464590,['Q5'],[],['Q34739'],['+1905-00-00T00:00:00Z'],['Q212980'],[],OL5574571A,[],False,False,['Q5'],True,james frederick bender,james frederick bender,1.0,True,['Q212980'],['psychologist'],['The technique of executive leadership'],1,potentially_compatible,strong_secondary
OL2933997A,Margaret Jane Wyszomirski,1,Q139433622,Margaret Jane Wyszomirski,,http://www.wikidata.org/entity/Q139433622,['Q5'],[],[],[],['Q1622272'],[],OL2933997A,[],False,False,['Q5'],True,margaret jane wyszomirski,margaret jane wyszomirski,1.0,True,['Q1622272'],['university teacher'],['Executive leadership in Anglo-American systems'],1,potentially_compatible,strong_secondary
OL9482201A,Richard D. Heimovics,1,Q112385927,Richard Heimovics,,http://www.wikidata.org/entity/Q112385927,['Q5'],[],[],['+1941-00-00T00:00:00Z'],['Q188094'],[],OL9482201A,[],False,False,['Q5'],True,richard d heimovics,richard heimovics,0.9444444444444444,False,['Q188094'],['economist'],['Executive Leadership in Nonprofit Organizations'],1,potentially_compatible,probable_secondary
OL2955129A,Ludger Helms,1,Q112551609,Ludger Helms,,http://www.wikidata.org/entity/Q112551609,['Q5'],[],[],['+1967-00-00T00:00:00Z'],"['Q1238570', 'Q1622272']",[],OL2955129A,[],False,False,['Q5'],True,ludger helms,ludger helms,1.0,True,"['Q1238570', 'Q1622272']","['political scientist', 'university teacher']","['Presidents, Prime Ministers and Chancellors']",1,potentially_compatible,strong_secondary
OL371014A,Stephen J. Zaccaro,1,Q16221621,Stephen Zaccaro,American psychologist,http://www.wikidata.org/entity/Q16221621,['Q5'],['Q30'],[],['+1955-01-01T00:00:00Z'],['Q212980'],[],OL371014A,[],False,False,['Q5'],True,stephen j zaccaro,stephen zaccaro,0.9375,False,['Q212980'],['psychologist'],['Models and theories of executive leadership'],1,potentially_compatible,probable_secondary
OL1346979A,Abraham Holtzman,1,Q23722834,Abraham Holtzman,American political scientist,http://www.wikidata.org/entity/Q23722834,['Q5'],['Q30'],['Q12439'],['+1921-11-03T00:00:00Z'],"['Q1238570', 'Q1622272']",[],OL1346979A,[],False,False,['Q5'],True,abraham holtzman,abraham holtzman,1.0,True,"['Q1238570', 'Q1622272']","['political scientist', 'university teacher']",['Legislative liaison; executive leadership in Congress'],1,potentially_compatible,strong_secondary
OL11510748A,JAMES FREDERICK BENDER,1,Q112464590,James Frederick Bender,,http://www.wikidata.org/entity/Q112464590,['Q5'],[],['Q34739'],['+1905-00-00T00:00:00Z'],['Q212980'],[],OL11510748A,[],False,False,['Q5'],True,james frederick bender,james frederick bender,1.0,True,['Q212980'],['psychologist'],['The Technique of Executive Leadership'],1,potentially_compatible,strong_secondary
OL400406A,Graham Kelly,1,Q5592972,Graham Kelly,English football administrator,http://www.wikidata.org/entity/Q5592972,['Q5'],['Q145'],[],['+1945-12-23T00:00:00Z'],['Q111398859'],[],OL400406A,[],False,False,['Q5'],True,graham kelly,graham kelly,1.0,True,['Q111398859'],['association football executive'],['Team leadership'],1,potentially_compatible,strong_secondary
OL3600663A,Donna Weiss,1,Q133408510,Donna Weiss,,http://www.wikidata.org/entity/Q133408510,['Q5'],[],[],[],[],[],OL3600663A,[],False,False,['Q5'],True,donna weiss,donna weiss,1.0,True,[],[],['Interprofessional Health Care Team'],1,insufficient,ambiguous
OL235247A,Kenneth O. Gangel,1,Q111680926,Kenneth O. Gangel,,http://www.wikidata.org/entity/Q111680926,['Q5'],[],[],['+1935-01-01T00:00:00Z'],['Q1234713'],[],OL235247A,[],False,False,['Q5'],True,kenneth o gangel,kenneth o gangel,1.0,True,['Q1234713'],['theologian'],['Team leadership in Christian ministry'],1,ambiguous,ambiguous
OL8358679A,Christine Johnson McPhail,1,Q124544159,Christine Johnson McPhail,American academic administrator,http://www.wikidata.org/entity/Q124544159,['Q5'],['Q30'],[],[],"['Q21281706', 'Q4376769']",[],OL8358679A,[],False,False,['Q5'],True,christine johnson mcphail,christine johnson mcphail,1.0,True,"['Q21281706', 'Q4376769']","['academic administrator', 'university president']",['Team Leadership in Community Colleges'],1,potentially_compatible,strong_secondary
