book_id,title,description,first_publish_year,publication_year_observed,cover_url,openlibrary_key,source_openlibrary,source_leadershipnow
BOOK00131,Presidential Administration and the Environment,"""After the sweeping environmental legislation passed in the 1970s and 1980s, the 1990s ushered in an era where new legislation and reforms to existing laws were consistently gridlocked. In answer, environmental groups became more specialized and professional, learning how to affect policy change through the courts, states, and federal agencies rather than through grassroots movements. Without a significantly mobilized public and with a generally uncooperative Congress, presidents since the 1990s have been forced to step into a new role of increasing presidential dominance over environmental policies. Rather than working with Congress, instead presidents have employed unilateral actions such as executive orders to get environmental legislation passed. Presidential Administration and the Environment offers a detailed examination of the transformation of policy networks and the shift in strategies and tools used by US presidents to get environmental legislation passed. Using primary sources from presidential libraries such as speeches and staff communications, David M. Shafie is able to analyze how presidents such as Clinton and Bush have used alternative executive approaches to pass environmental policies. From there, Shafie uses a number of in-depth interviews with interest group leaders and agency personnel to form the basis of his case studies in land management, water policy, toxics, and climate change. He analyzes the roles that both executive leadership and environmental advocacy groups have played in passing policies within these four areas, explains how these roles have changed over time, and concludes by investigating how Obama's policies compare thus far with those of his predecessors. Shafie's combination of qualitative content analysis and topical case studies offers scholars and researchers alike important insights for understanding the interactions between environmental groups and the executive branch and its implications for future policy-making in the United States""--",2013.0,,https://covers.openlibrary.org/b/id/14340877-L.jpg,/works/OL21116860W,True,False
BOOK00132,Executive leadership,,1981.0,,https://covers.openlibrary.org/b/id/9802610-L.jpg,/works/OL6336195W,True,False
BOOK00133,Development of Executive Leadership,,1949.0,,,/works/OL21519932W,True,False
BOOK00134,Models and theories of executive leadership,,1996.0,,,/works/OL2587520W,True,False
BOOK00135,Legislative liaison; executive leadership in Congress,,1970.0,,https://covers.openlibrary.org/b/id/15002351-L.jpg,/works/OL5595907W,True,False
BOOK00136,Reset Your Thinking Before Presenting to Executive Leadership,,2020.0,,,/works/OL20763513W,True,False
BOOK00137,Executive leadership through communication,,1990.0,,,/works/OL4197287W,True,False
BOOK00138,Executive leadership in a dynamic society,,1966.0,,,/works/OL38711582W,True,False
BOOK00139,Executive leadership and organizational outcomes,,1983.0,,,/works/OL31882964W,True,False
BOOK00140,Human nature and management,,1929.0,,https://covers.openlibrary.org/b/id/4419212-L.jpg,/works/OL6556608W,True,False
BOOK00141,NURSE EXECUTIVES: LEADERSHIP/POWER MOTIVATION AND LEADERSHIP EFFECTIVENESS,,1988.0,,,/works/OL12264306W,True,False
BOOK00142,executive leadership course volume 3,,1963.0,,,/works/OL35415246W,True,False
BOOK00143,Dinosaur Tracks (Executive Leadership Series),,2004.0,,,/works/OL37251810W,True,False
BOOK00144,The Technique of Executive Leadership,,1950.0,,,/works/OL31623052W,True,False
BOOK00145,Applied team leadership,,2009.0,,https://covers.openlibrary.org/b/id/11412241-L.jpg,/works/OL24697310W,True,False
BOOK00146,Team leadership,,1999.0,,,/works/OL12527724W,True,False
BOOK00147,Nursing team leadership,,1961.0,,https://covers.openlibrary.org/b/id/7156260-L.jpg,/works/OL5276233W,True,False
BOOK00148,Team leadership,"In Volume 3 of The Parker Team Series we learn that ""Effective leadership is effective leadership. Some universal truths cut across all types of teams ... Effective leaders have a clear vision and are able to communicate that vision ... They develop a sense of urgency about the team's work, involve team members in goal-setting and decision-making, and foster a climate of openness and honesty. People want to work with them ..."" Everything you need to know to make you a better team leader is contained in this small book, from self-assessing your strengths and weaknesses to setting performance goals to tactfully influencing those on your team. There is no better value in team training materials than a Parker Team Series title!",2009.0,,https://covers.openlibrary.org/b/id/12665446-L.jpg,/works/OL27684096W,True,False
BOOK00149,Team leadership,,1998.0,,https://covers.openlibrary.org/b/id/3791211-L.jpg,/works/OL2733067W,True,False
BOOK00150,Team of Rivals,"Team of Rivals: The Political Genius of Abraham Lincoln is a 2005 book by Pulitzer Prize-winning American historian Doris Kearns Goodwin, published by Simon & Schuster. The book is a biographical portrait of U.S. President Abraham Lincoln and some of the men who served with him in his cabinet from 1861 to 1865. Three of his Cabinet members had previously run against Lincoln in the 1860 election: Attorney General Edward Bates, Secretary of the Treasury Salmon P. Chase and Secretary of State William H. Seward. The book focuses on Lincoln's mostly successful attempts to reconcile conflicting personalities and political factions on the path to abolition and victory in the American Civil War. Goodwin's sixth book, Team of Rivals was well received by critics and won the 2006 Lincoln Prize and the inaugural Book Prize for American History of the New-York Historical Society. US President Barack Obama cited it as one of his favorite books and was said to have used it as a model for constructing his own cabinet, although he later wrote this was not the reason he chose Hillary Clinton as his Secretary of State. In 2012, a Steven Spielberg film based on the book was released to critical acclaim.",2003.0,,https://covers.openlibrary.org/b/id/9286949-L.jpg,/works/OL1856010W,True,False
BOOK00151,Interprofessional Health Care Team,,2016.0,,,/works/OL21139445W,True,False
BOOK00152,Team leadership in Christian ministry,,1997.0,,https://covers.openlibrary.org/b/id/570683-L.jpg,/works/OL1959738W,True,False
BOOK00153,Leading self-directed work teams,"A new edition of the book that lead the self-directed work teams revolution. Leading Self-Directed Work Teams is one of the best-selling books on teams ever published. Now, the perfect guide for any team leader has been revised and expanded to reflect the new realities of team-based organizations. By explaining how team leaders differ from conventional supervisors, this informative volume which is based on the author's successful seminars and workshops is especially useful for those managers who move from hierarchical to participatory structures. This edition feature more practical examples and techniques than in the previous edition, new research, dozens of tips and checklists, case studies, and valuable training exercises. It has been used and praised by experts at Motorola, M.I.T., AT&T and many other organizations.",1993.0,,https://covers.openlibrary.org/b/id/53890-L.jpg,/works/OL2687121W,True,False
BOOK00154,Team Leadership,,2002.0,,https://covers.openlibrary.org/b/id/917153-L.jpg,/works/OL4450508W,True,False
BOOK00155,Team leadership in the game industry,,2009.0,,https://covers.openlibrary.org/b/id/9953222-L.jpg,/works/OL15325310W,True,False
BOOK00156,Team leadership,,1996.0,,https://covers.openlibrary.org/b/id/1932582-L.jpg,/works/OL2877876W,True,False
BOOK00157,Team Leadership,,2018.0,,,/works/OL21865071W,True,False
BOOK00158,The Team Leadership Practices Inventory,,1992.0,,,/works/OL1974742W,True,False
BOOK00159,Leading teams,,2013.0,,,/works/OL19968836W,True,False
BOOK00160,Team Leadership in Community Colleges,,2019.0,,https://covers.openlibrary.org/b/id/12425091-L.jpg,/works/OL21877448W,True,False
BOOK00161,Team Leadership in High-Hazard Environments,,2014.0,,https://covers.openlibrary.org/b/id/14800665-L.jpg,/works/OL21271940W,True,False
BOOK00162,Effective Team Leadership,,2008.0,,https://covers.openlibrary.org/b/id/11938975-L.jpg,/works/OL24995476W,True,False
BOOK00163,Leadership Team Coaching,,2011.0,,https://covers.openlibrary.org/b/id/11149215-L.jpg,/works/OL21058637W,True,False
BOOK00164,Team leadership,,1997.0,,https://covers.openlibrary.org/b/id/12813162-L.jpg,/works/OL3363246W,True,False
BOOK00165,Remote Team Leadership,,2017.0,,,/works/OL29567685W,True,False
BOOK00166,Operations Team Leadership (Leadership Guides),,2000.0,,https://covers.openlibrary.org/b/id/3001809-L.jpg,/works/OL3058217W,True,False
BOOK00167,Leaders Eat Last,"Why do only a few people get to say “I love my job?” It seems unfair that finding fulfillment at work is like winning a lottery; that only a few lucky ones get to feel valued by their organizations, to feel like they belong. Imagine a world where almost everyone wakes up inspired to go to work, feels trusted and valued during the day, then returns home feeling fulfilled. This is not a crazy, idealized notion. Today, in many successful organizations, great leaders are creating environments in which people naturally work together to do remarkable things. In his travels around the world since the publication of his bestseller Start with Why, Simon Sinek noticed that some teams were able to trust each other so deeply that they would literally put their lives on the line for each other. Other teams, no matter what incentives were offered, were doomed to infighting, fragmentation and failure. Why? The answer became clear during a conversation with a Marine Corps general. “Officers eat last,” he said. Sinek watched as the most junior Marines ate first, while the most senior Marines took their place at the back of the line. What’s symbolic in the chow hall is deadly serious on the battlefield: great leaders sacrifice their own comfort—even their own survival—for the good of those in their care. This principle has been true since the earliest tribes of hunters and gatherers. It’s not a management theory; it’s biology. Our brains and bodies evolved to help us find food, shelter, mates and especially safety. We’ve always lived in a dangerous world, facing predators and enemies at every turn. We thrived only when we felt safe among our group. Our biology hasn’t changed in fifty thousand years, but our environment certainly has. Today’s workplaces tend to be full of cynicism, paranoia and self-interest. But the best organizations foster trust and cooperation because their leaders build what Sinek calls a Circle of Safety that separates the security inside the team from the challenges outside. The Circle of Safety leads to stable, adaptive, confident teams, where everyone feels they belong and all energies are devoted to facing the common enemy and seizing big opportunities. But without a Circle of Safety, we end up with office politics, silos and runaway self-interest. And the whole organization suffers. As he did in Start with Why, Sinek illustrates his ideas with fascinating true stories from a wide range of examples, from the military to manufacturing, from government to investment banking. The biology is clear: when it matters most, leaders who are willing to eat last are rewarded with deeply loyal colleagues who will stop at nothing to advance their leader’s vision and their organization’s interests. It’s amazing how well it works",1900.0,,https://covers.openlibrary.org/b/id/8246311-L.jpg,/works/OL16821124W,True,False
